,raceId,constructorId,points,position,wins
6952,542,21,11.0,10,0
6953,542,32,86.0,1,8
6954,542,34,53.0,3,2
6955,542,25,38.0,4,1
6956,542,1,15.0,8,0
6957,542,6,58.0,2,5
6958,542,56,17.0,7,0
6959,542,59,24.0,5,0
6960,542,54,0.0,15,0
6961,542,58,6.0,11,0
6962,542,27,19.0,6,0
6963,542,63,1.0,13,0
6964,542,3,11.0,9,0
6965,543,1,0.0,12,0
6966,543,25,0.0,11,0
6967,543,27,0.0,10,0
6968,543,59,9.0,1,1
6969,543,34,6.0,2,0
6970,543,6,4.0,3,0
6971,543,56,3.0,4,0
6972,543,32,2.0,5,0
6973,543,57,1.0,6,0
6974,543,63,0.0,7,0
6975,543,37,0.0,8,0
6976,543,58,0.0,9,0
6977,544,66,0.0,13,0
6978,544,1,6.0,4,0
6979,544,27,0.0,11,0
6980,544,25,0.0,12,0
6981,544,59,9.0,2,1
6982,544,34,6.0,3,0
6983,544,6,13.0,1,1
6984,544,56,6.0,5,0
6985,544,32,4.0,6,0
6986,544,57,1.0,8,0
6987,544,63,0.0,9,0
6988,544,37,0.0,10,0
6989,544,58,1.0,7,0
6990,545,66,0.0,12,0
6991,545,1,9.0,3,0
6992,545,27,0.0,13,0
6993,545,25,4.0,6,0
6994,545,59,15.0,2,1
6995,545,34,7.0,4,0
6996,545,6,22.0,1,2
6997,545,56,6.0,5,0
6998,545,32,4.0,7,0
6999,545,57,1.0,8,0
7000,545,63,0.0,10,0
7001,545,37,0.0,11,0
7002,545,58,1.0,9,0
7003,546,66,0.0,14,0
7004,546,67,1.0,10,0
7005,546,1,9.0,4,0
7006,546,27,0.0,12,0
7007,546,25,7.0,7,0
7008,546,59,19.0,2,1
7009,546,34,7.0,6,0
7010,546,6,28.0,1,2
7011,546,56,8.0,5,0
7012,546,32,13.0,3,1
7013,546,57,1.0,8,0
7014,546,63,0.0,11,0
7015,546,37,0.0,13,0
7016,546,58,1.0,9,0
7017,547,68,0.0,16,0
7018,547,64,0.0,15,0
7019,547,66,0.0,14,0
7020,547,67,1.0,10,0
7021,547,1,12.0,4,0
7022,547,27,0.0,12,0
7023,547,25,7.0,7,0
7024,547,59,23.0,2,1
7025,547,34,8.0,5,0
7026,547,6,34.0,1,2
7027,547,56,8.0,6,0
7028,547,32,22.0,3,2
7029,547,57,1.0,8,0
7030,547,63,0.0,11,0
7031,547,37,0.0,13,0
7032,547,58,1.0,9,0
7033,548,68,0.0,16,0
7034,548,64,0.0,14,0
7035,548,66,0.0,15,0
7036,548,67,1.0,10,0
7037,548,1,15.0,4,0
7038,548,27,0.0,12,0
7039,548,25,7.0,7,0
7040,548,59,32.0,2,2
7041,548,34,8.0,5,0
7042,548,6,40.0,1,2
7043,548,56,8.0,6,0
7044,548,32,24.0,3,2
7045,548,57,1.0,9,0
7046,548,63,0.0,11,0
7047,548,37,0.0,13,0
7048,548,58,2.0,8,0
7049,549,66,0.0,16,0
7050,549,64,0.0,13,0
7051,549,68,0.0,15,0
7052,549,67,1.0,11,0
7053,549,1,15.0,4,0
7054,549,27,0.0,12,0
7055,549,25,11.0,5,0
7056,549,59,32.0,3,2
7057,549,34,9.0,6,0
7058,549,6,46.0,1,2
7059,549,56,8.0,7,0
7060,549,32,33.0,2,3
7061,549,57,1.0,10,0
7062,549,63,3.0,9,0
7063,549,37,0.0,14,0
7064,549,58,4.0,8,0
7065,550,66,0.0,16,0
7066,550,64,0.0,13,0
7067,550,68,0.0,15,0
7068,550,67,1.0,12,0
7069,550,1,21.0,4,0
7070,550,27,9.0,7,1
7071,550,25,14.0,5,0
7072,550,59,32.0,3,2
7073,550,34,11.0,6,0
7074,550,6,50.0,1,2
7075,550,56,8.0,8,0
7076,550,32,34.0,2,3
7077,550,57,1.0,11,0
7078,550,63,3.0,10,0
7079,550,37,0.0,14,0
7080,550,58,4.0,9,0
7081,551,66,0.0,16,0
7082,551,64,0.0,13,0
7083,551,68,0.0,15,0
7084,551,67,1.0,12,0
7085,551,1,25.0,4,0
7086,551,27,9.0,7,1
7087,551,25,14.0,6,0
7088,551,59,32.0,3,2
7089,551,34,17.0,5,0
7090,551,6,50.0,1,2
7091,551,56,8.0,8,0
7092,551,32,43.0,2,4
7093,551,57,1.0,11,0
7094,551,63,3.0,10,0
7095,551,37,0.0,14,0
7096,551,58,4.0,9,0
7097,552,69,0.0,18,0
7098,552,66,0.0,16,0
7099,552,4,0.0,17,0
7100,552,64,0.0,13,0
7101,552,68,0.0,15,0
7102,552,67,1.0,12,0
7103,552,1,34.0,3,1
7104,552,27,10.0,7,1
7105,552,25,14.0,6,0
7106,552,59,32.0,4,2
7107,552,34,19.0,5,0
7108,552,6,56.0,1,2
7109,552,56,8.0,8,0
7110,552,32,47.0,2,4
7111,552,57,1.0,11,0
7112,552,63,3.0,10,0
7113,552,37,0.0,14,0
7114,552,58,4.0,9,0
7115,553,69,0.0,18,0
7116,553,66,0.0,16,0
7117,553,4,0.0,17,0
7118,553,64,0.0,14,0
7119,553,68,0.0,15,0
7120,553,67,1.0,12,0
7121,553,1,34.0,4,1
7122,553,27,10.0,7,1
7123,553,25,14.0,6,0
7124,553,59,38.0,3,2
7125,553,34,23.0,5,0
7126,553,6,65.0,1,3
7127,553,56,8.0,8,0
7128,553,32,47.0,2,4
7129,553,57,2.0,11,0
7130,553,63,5.0,9,0
7131,553,37,0.0,13,0
7132,553,58,4.0,10,0
7133,554,69,0.0,18,0
7134,554,66,0.0,16,0
7135,554,4,0.0,17,0
7136,554,64,0.0,13,0
7137,554,68,0.0,15,0
7138,554,67,1.0,12,0
7139,554,1,35.0,4,1
7140,554,27,10.0,8,1
7141,554,25,16.0,6,0
7142,554,59,38.0,3,2
7143,554,34,27.0,5,0
7144,554,6,71.0,1,3
7145,554,56,8.0,9,0
7146,554,32,47.0,2,4
7147,554,57,2.0,11,0
7148,554,63,5.0,10,0
7149,554,37,0.0,14,0
7150,554,58,13.0,7,1
7151,555,69,0.0,18,0
7152,555,66,0.0,16,0
7153,555,4,0.0,17,0
7154,555,64,0.0,13,0
7155,555,68,0.0,15,0
7156,555,67,1.0,12,0
7157,555,1,35.0,4,1
7158,555,27,16.0,6,1
7159,555,25,16.0,7,0
7160,555,59,42.0,3,2
7161,555,34,27.0,5,0
7162,555,6,80.0,1,4
7163,555,56,11.0,9,0
7164,555,32,47.0,2,4
7165,555,57,4.0,11,0
7166,555,63,5.0,10,0
7167,555,37,0.0,14,0
7168,555,58,13.0,8,1
7169,556,71,0.0,19,0
7170,556,70,0.0,18,0
7171,556,69,0.0,20,0
7172,556,66,0.0,16,0
7173,556,4,0.0,17,0
7174,556,64,0.0,14,0
7175,556,68,0.0,15,0
7176,556,67,1.0,12,0
7177,556,1,38.0,4,1
7178,556,27,16.0,8,1
7179,556,25,17.0,7,0
7180,556,59,42.0,3,2
7181,556,34,27.0,5,0
7182,556,6,86.0,1,4
7183,556,56,11.0,9,0
7184,556,32,56.0,2,5
7185,556,57,6.0,10,0
7186,556,63,5.0,11,0
7187,556,37,0.0,13,0
7188,557,71,0.0,19,0
7189,557,70,0.0,18,0
7190,557,69,0.0,20,0
7191,557,66,0.0,16,0
7192,557,4,0.0,17,0
7193,557,64,0.0,13,0
7194,557,68,0.0,15,0
7195,557,67,1.0,12,0
7196,557,1,47.0,3,2
7197,557,27,16.0,8,1
7198,557,25,17.0,7,0
7199,557,59,46.0,4,2
7200,557,34,27.0,5,0
7201,557,6,89.0,1,4
7202,557,56,11.0,9,0
7203,557,32,62.0,2,5
7204,557,57,8.0,10,0
7205,557,63,5.0,11,0
7206,557,37,0.0,14,0
7207,557,58,17.0,6,1
7208,558,71,0.0,19,0
7209,558,70,0.0,18,0
7210,558,69,0.0,20,0
7211,558,66,0.0,16,0
7212,558,4,0.0,17,0
7213,558,64,0.0,14,0
7214,558,68,0.0,15,0
7215,558,67,1.0,12,0
7216,558,1,51.0,4,2
7217,558,27,16.0,8,1
7218,558,25,23.0,6,0
7219,558,59,55.0,3,3
7220,558,34,27.0,5,0
7221,558,6,89.0,1,4
7222,558,56,11.0,9,0
7223,558,32,62.0,2,5
7224,558,57,10.0,10,0
7225,558,63,6.0,11,0
7226,558,37,0.0,13,0
7227,558,58,20.0,7,1
7228,559,72,0.0,15,0
7229,559,71,0.0,20,0
7230,559,70,0.0,19,0
7231,559,69,0.0,21,0
7232,559,66,0.0,17,0
7233,559,4,0.0,18,0
7234,559,64,0.0,14,0
7235,559,68,0.0,16,0
7236,559,67,1.0,12,0
7237,559,1,60.0,3,3
7238,559,27,18.0,8,1
7239,559,25,27.0,6,0
7240,559,59,55.0,4,3
7241,559,34,27.0,5,0
7242,559,6,95.0,1,4
7243,559,56,11.0,9,0
7244,559,32,62.0,2,5
7245,559,57,10.0,10,0
7246,559,63,6.0,11,0
7247,559,37,0.0,13,0
7248,559,58,23.0,7,1
7249,556,58,17.0,6,1
7250,560,67,0.0,12,0
7251,560,32,0.0,11,0
7252,560,27,0.0,10,0
7253,560,56,0.0,9,0
7254,560,204,0.0,8,0
7255,560,3,0.0,7,0
7256,560,59,0.0,6,0
7257,560,1,1.0,5,0
7258,560,37,3.0,4,0
7259,560,58,4.0,3,0
7260,560,25,6.0,2,0
7261,560,6,9.0,1,1
7262,561,57,0.0,14,0
7263,561,63,0.0,13,0
7264,561,73,1.0,7,0
7265,561,66,0.0,17,0
7266,561,67,2.0,6,0
7267,561,32,0.0,11,0
7268,561,27,0.0,16,0
7269,561,56,0.0,12,0
7270,561,204,0.0,10,0
7271,561,3,0.0,9,0
7272,561,59,0.0,8,0
7273,561,1,7.0,3,0
7274,561,37,3.0,5,0
7275,561,58,4.0,4,0
7276,561,25,9.0,2,0
7277,561,6,18.0,1,2
7278,562,57,0.0,11,0
7279,562,63,0.0,15,0
7280,562,73,1.0,9,0
7281,562,66,0.0,17,0
7282,562,67,2.0,7,0
7283,562,32,0.0,14,0
7284,562,27,3.0,6,0
7285,562,56,1.0,8,0
7286,562,204,0.0,12,0
7287,562,3,0.0,13,0
7288,562,59,0.0,10,0
7289,562,1,9.0,3,0
7290,562,37,3.0,5,0
7291,562,58,4.0,4,0
7292,562,25,13.0,2,0
7293,562,6,27.0,1,3
7294,563,66,0.0,18,0
7295,563,70,0.0,16,0
7296,563,27,3.0,8,0
7297,563,56,1.0,11,0
7298,563,57,2.0,9,0
7299,563,67,2.0,10,0
7300,563,73,1.0,12,0
7301,563,32,4.0,5,0
7302,563,63,0.0,14,0
7303,563,6,33.0,1,3
7304,563,25,13.0,3,0
7305,563,58,4.0,4,0
7306,563,37,3.0,7,0
7307,563,1,18.0,2,1
7308,563,59,0.0,13,0
7309,563,3,0.0,15,0
7310,563,204,3.0,6,0
7311,564,182,0.0,17,0
7312,564,70,0.0,15,0
7313,564,27,7.0,4,0
7314,564,56,1.0,12,0
7315,564,57,2.0,10,0
7316,564,67,2.0,9,0
7317,564,73,1.0,13,0
7318,564,32,4.0,6,0
7319,564,63,2.0,11,0
7320,564,6,42.0,1,4
7321,564,25,16.0,3,0
7322,564,58,4.0,5,0
7323,564,37,3.0,8,0
7324,564,1,19.0,2,1
7325,564,59,0.0,14,0
7326,564,3,0.0,16,0
7327,564,204,3.0,7,0
7328,565,182,0.0,17,0
7329,565,70,0.0,15,0
7330,565,27,7.0,4,0
7331,565,56,2.0,12,0
7332,565,57,2.0,10,0
7333,565,67,2.0,9,0
7334,565,73,1.0,13,0
7335,565,32,4.0,7,0
7336,565,63,2.0,11,0
7337,565,6,51.0,1,5
7338,565,25,22.0,2,0
7339,565,58,4.0,6,0
7340,565,37,6.0,5,0
7341,565,1,21.0,3,1
7342,565,59,0.0,14,0
7343,565,3,0.0,16,0
7344,565,204,3.0,8,0
7345,566,182,0.0,17,0
7346,566,70,0.0,15,0
7347,566,27,10.0,4,0
7348,566,56,2.0,12,0
7349,566,57,2.0,10,0
7350,566,67,2.0,9,0
7351,566,73,1.0,13,0
7352,566,32,4.0,7,0
7353,566,63,2.0,11,0
7354,566,6,55.0,1,5
7355,566,25,31.0,2,1
7356,566,58,4.0,6,0
7357,566,37,6.0,5,0
7358,566,1,23.0,3,1
7359,566,59,0.0,14,0
7360,566,3,0.0,16,0
7361,566,204,3.0,8,0
7362,567,64,0.0,18,0
7363,567,57,2.0,10,0
7364,567,63,2.0,11,0
7365,567,73,1.0,13,0
7366,567,66,0.0,19,0
7367,567,67,6.0,5,0
7368,567,32,6.0,6,0
7369,567,27,10.0,4,0
7370,567,56,2.0,12,0
7371,567,204,6.0,7,0
7372,567,3,0.0,16,0
7373,567,59,0.0,14,0
7374,567,1,31.0,3,2
7375,567,37,6.0,8,0
7376,567,58,4.0,9,0
7377,567,25,37.0,2,1
7378,567,6,55.0,1,5
7379,568,64,0.0,15,0
7380,568,57,2.0,12,0
7381,568,63,4.0,10,0
7382,568,73,1.0,13,0
7383,568,66,0.0,19,0
7384,568,67,10.0,4,0
7385,568,32,6.0,7,0
7386,568,27,10.0,5,0
7387,568,56,3.0,11,0
7388,568,204,6.0,8,0
7389,568,3,0.0,17,0
7390,568,59,0.0,14,0
7391,568,1,31.0,3,2
7392,568,37,6.0,9,0
7393,568,58,7.0,6,0
7394,568,25,43.0,2,1
7395,568,6,64.0,1,6
7396,569,182,0.0,18,0
7397,569,70,0.0,16,0
7398,569,27,10.0,5,0
7399,569,56,3.0,11,0
7400,569,57,2.0,12,0
7401,569,67,10.0,4,0
7402,569,73,1.0,13,0
7403,569,32,8.0,7,0
7404,569,63,4.0,10,0
7405,569,6,64.0,1,6
7406,569,25,49.0,2,1
7407,569,58,7.0,8,0
7408,569,37,6.0,9,0
7409,569,1,40.0,3,3
7410,569,59,0.0,14,0
7411,569,3,0.0,17,0
7412,569,204,9.0,6,0
7413,570,182,0.0,18,0
7414,570,70,0.0,16,0
7415,570,27,16.0,5,0
7416,570,56,3.0,11,0
7417,570,57,2.0,12,0
7418,570,67,19.0,4,1
7419,570,73,1.0,13,0
7420,570,32,12.0,6,0
7421,570,63,4.0,10,0
7422,570,6,64.0,1,6
7423,570,25,49.0,2,1
7424,570,58,7.0,8,0
7425,570,37,7.0,9,0
7426,570,1,43.0,3,3
7427,570,59,0.0,14,0
7428,570,3,0.0,17,0
7429,570,204,9.0,7,0
7430,571,182,0.0,18,0
7431,571,70,0.0,16,0
7432,571,27,16.0,5,0
7433,571,56,3.0,11,0
7434,571,57,2.0,12,0
7435,571,67,19.0,4,1
7436,571,73,1.0,13,0
7437,571,32,16.0,6,0
7438,571,63,4.0,10,0
7439,571,6,70.0,1,6
7440,571,25,51.0,3,1
7441,571,58,10.0,7,0
7442,571,37,8.0,9,0
7443,571,1,52.0,2,4
7444,571,59,0.0,14,0
7445,571,3,0.0,17,0
7446,571,204,9.0,8,0
7447,572,182,0.0,18,0
7448,572,70,0.0,16,0
7449,572,27,20.0,4,0
7450,572,56,3.0,11,0
7451,572,57,2.0,12,0
7452,572,67,19.0,5,1
7453,572,73,1.0,13,0
7454,572,32,16.0,7,0
7455,572,63,4.0,10,0
7456,572,6,76.0,1,6
7457,572,25,53.0,2,1
7458,572,58,10.0,8,0
7459,572,37,17.0,6,1
7460,572,1,52.0,3,4
7461,572,59,0.0,14,0
7462,572,3,0.0,17,0
7463,572,204,9.0,9,0
7464,573,182,0.0,18,0
7465,573,70,0.0,16,0
7466,573,27,20.0,4,0
7467,573,56,3.0,11,0
7468,573,57,2.0,12,0
7469,573,67,19.0,6,1
7470,573,73,1.0,13,0
7471,573,32,20.0,5,0
7472,573,63,4.0,10,0
7473,573,6,77.0,1,6
7474,573,25,59.0,3,1
7475,573,58,10.0,8,0
7476,573,37,17.0,7,1
7477,573,1,61.0,2,5
7478,573,59,0.0,14,0
7479,573,3,0.0,17,0
7480,573,204,9.0,9,0
7481,574,182,0.0,18,0
7482,574,70,0.0,16,0
7483,574,27,20.0,5,0
7484,574,56,3.0,11,0
7485,574,57,2.0,12,0
7486,574,67,20.0,4,1
7487,574,73,1.0,13,0
7488,574,32,20.0,6,0
7489,574,63,4.0,10,0
7490,574,6,81.0,1,6
7491,574,25,65.0,3,1
7492,574,58,10.0,8,0
7493,574,37,19.0,7,1
7494,574,1,70.0,2,6
7495,574,59,0.0,14,0
7496,574,3,0.0,17,0
7497,574,204,9.0,9,0
7498,575,72,0.0,18,0
7499,575,64,0.0,14,0
7500,575,182,0.0,19,0
7501,575,70,0.0,16,0
7502,575,27,20.0,6,0
7503,575,56,3.0,11,0
7504,575,57,2.0,12,0
7505,575,67,20.0,5,1
7506,575,73,1.0,13,0
7507,575,32,29.0,4,1
7508,575,63,7.0,10,0
7509,575,6,83.0,1,6
7510,575,25,71.0,3,1
7511,575,58,10.0,8,0
7512,575,37,19.0,7,1
7513,575,1,74.0,2,6
7514,575,59,0.0,15,0
7515,575,3,0.0,17,0
7516,575,204,9.0,9,0
7517,576,56,0.0,14,0
7518,576,66,0.0,13,0
7519,576,73,0.0,12,0
7520,576,3,0.0,11,0
7521,576,1,9.0,1,1
7522,576,64,6.0,2,0
7523,576,34,4.0,3,0
7524,576,6,3.0,4,0
7525,576,25,2.0,5,0
7526,576,67,0.0,6,0
7527,576,32,0.0,7,0
7528,576,37,0.0,8,0
7529,576,26,0.0,9,0
7530,576,202,0.0,10,0
7531,577,66,0.0,15,0
7532,577,73,0.0,6,0
7533,577,63,0.0,11,0
7534,577,3,0.0,12,0
7535,577,56,0.0,14,0
7536,577,1,15.0,1,1
7537,577,64,7.0,3,0
7538,577,34,13.0,2,1
7539,577,6,6.0,4,0
7540,577,25,2.0,5,0
7541,577,67,0.0,7,0
7542,577,32,0.0,8,0
7543,577,37,0.0,9,0
7544,577,26,0.0,10,0
7545,577,202,0.0,13,0
7546,578,75,0.0,8,0
7547,578,66,0.0,16,0
7548,578,73,0.0,7,0
7549,578,63,0.0,13,0
7550,578,3,0.0,14,0
7551,578,56,0.0,15,0
7552,578,1,16.0,2,1
7553,578,64,7.0,5,0
7554,578,34,19.0,1,1
7555,578,6,8.0,4,0
7556,578,25,11.0,3,1
7557,578,67,0.0,6,0
7558,578,32,0.0,9,0
7559,578,37,0.0,11,0
7560,578,26,0.0,12,0
7561,578,202,0.0,10,0
7562,579,57,0.0,17,0
7563,579,75,0.0,12,0
7564,579,66,0.0,16,0
7565,579,73,0.0,11,0
7566,579,63,0.0,13,0
7567,579,3,0.0,10,0
7568,579,56,0.0,15,0
7569,579,1,20.5,2,2
7570,579,64,7.0,5,0
7571,579,34,21.0,1,1
7572,579,6,8.0,4,0
7573,579,25,11.0,3,1
7574,579,67,0.0,9,0
7575,579,32,3.0,6,0
7576,579,37,1.0,8,0
7577,579,26,0.0,14,0
7578,579,202,1.5,7,0
7579,580,57,0.0,17,0
7580,580,75,0.0,12,0
7581,580,66,0.0,16,0
7582,580,73,0.0,11,0
7583,580,63,0.0,13,0
7584,580,3,0.0,10,0
7585,580,56,0.0,15,0
7586,580,1,26.5,1,2
7587,580,64,7.0,5,0
7588,580,34,25.0,2,1
7589,580,6,17.0,3,1
7590,580,25,13.0,4,1
7591,580,67,0.0,9,0
7592,580,32,6.0,6,0
7593,580,37,1.0,8,0
7594,580,26,0.0,14,0
7595,580,202,1.5,7,0
7596,581,57,0.0,17,0
7597,581,75,0.0,12,0
7598,581,66,0.0,14,0
7599,581,73,0.0,11,0
7600,581,63,0.0,13,0
7601,581,3,0.0,10,0
7602,581,56,0.0,16,0
7603,581,1,26.5,2,2
7604,581,64,7.0,5,0
7605,581,34,29.0,1,1
7606,581,6,26.0,3,2
7607,581,25,19.0,4,1
7608,581,67,0.0,9,0
7609,581,32,6.0,6,0
7610,581,37,1.0,8,0
7611,581,26,0.0,15,0
7612,581,202,2.5,7,0
7613,582,57,0.0,17,0
7614,582,75,1.0,11,0
7615,582,66,0.0,14,0
7616,582,73,3.0,7,0
7617,582,63,0.0,13,0
7618,582,3,0.0,12,0
7619,582,56,0.0,16,0
7620,582,1,26.5,3,2
7621,582,34,33.0,2,1
7622,582,25,19.0,4,1
7623,582,37,1.0,10,0
7624,582,26,0.0,15,0
7625,583,74,0.0,18,0
7626,583,57,0.0,16,0
7627,583,75,1.0,11,0
7628,583,66,0.0,14,0
7629,583,73,3.0,8,0
7630,583,63,0.0,13,0
7631,583,3,0.0,12,0
7632,583,56,0.0,17,0
7633,583,1,26.5,3,2
7634,583,34,36.0,2,1
7635,583,25,19.0,4,1
7636,583,32,6.0,6,0
7637,583,37,1.0,10,0
7638,583,26,0.0,15,0
7639,584,74,0.0,18,0
7640,584,57,0.0,16,0
7641,584,75,1.0,11,0
7642,584,66,0.0,14,0
7643,584,73,5.0,7,0
7644,584,63,0.0,13,0
7645,584,3,0.0,12,0
7646,584,1,30.5,3,2
7647,584,64,22.0,4,1
7648,584,25,20.0,5,1
7649,584,32,6.0,6,0
7650,584,37,1.0,10,0
7651,584,26,0.0,15,0
7652,585,74,0.0,19,0
7653,585,76,0.0,18,0
7654,585,57,0.0,16,0
7655,585,75,1.0,11,0
7656,585,66,0.0,14,0
7657,585,73,5.0,7,0
7658,585,63,0.0,13,0
7659,585,3,0.0,12,0
7660,585,1,39.5,3,3
7661,585,64,25.0,4,1
7662,585,25,24.0,5,1
7663,585,67,2.0,10,0
7664,585,32,6.0,6,0
7665,585,37,3.0,9,0
7666,585,26,0.0,15,0
7667,586,74,0.0,19,0
7668,586,76,0.0,18,0
7669,586,57,1.0,13,0
7670,586,75,3.0,11,0
7671,586,66,0.0,15,0
7672,586,73,5.0,9,0
7673,586,63,0.0,14,0
7674,586,3,6.0,8,0
7675,586,1,39.5,3,3
7676,586,64,25.0,4,1
7677,586,25,24.0,5,1
7678,586,67,2.0,12,0
7679,586,32,6.0,7,0
7680,586,37,3.0,10,0
7681,586,26,0.0,16,0
7682,587,74,0.0,20,0
7683,587,203,0.0,19,0
7684,587,76,0.0,18,0
7685,587,57,1.0,13,0
7686,587,75,3.0,11,0
7687,587,66,0.0,15,0
7688,587,73,5.0,10,0
7689,587,63,0.0,14,0
7690,587,3,6.0,9,0
7691,587,56,0.0,17,0
7692,587,1,41.0,3,3
7693,587,64,28.0,4,1
7694,587,34,51.0,2,2
7695,587,6,54.5,1,4
7696,587,25,24.0,5,1
7697,587,67,2.0,12,0
7698,588,74,0.0,20,0
7699,588,203,0.0,19,0
7700,588,76,0.0,18,0
7701,588,57,1.0,13,0
7702,588,75,3.0,11,0
7703,588,66,0.0,15,0
7704,588,73,5.0,10,0
7705,588,63,0.0,14,0
7706,588,3,6.0,9,0
7707,588,56,0.0,17,0
7708,588,1,47.0,3,3
7709,588,64,30.0,4,1
7710,588,34,54.0,2,2
7711,588,6,63.5,1,5
7712,588,25,24.0,5,1
7713,588,67,2.0,12,0
7714,589,74,0.0,20,0
7715,589,203,0.0,19,0
7716,589,76,0.0,18,0
7717,589,57,1.0,13,0
7718,589,75,3.0,11,0
7719,589,66,0.0,15,0
7720,589,73,5.0,10,0
7721,589,63,0.0,14,0
7722,589,3,6.0,9,0
7723,589,56,0.0,16,0
7724,589,1,53.0,3,3
7725,589,64,33.0,4,1
7726,589,34,54.0,2,2
7727,589,6,72.5,1,6
7728,589,25,25.0,5,1
7729,589,67,2.0,12,0
7730,590,58,0.0,11,0
7731,590,80,0.0,10,0
7732,590,63,0.0,9,0
7733,590,32,0.0,8,0
7734,590,1,9.0,1,1
7735,590,6,6.0,2,0
7736,590,66,2.0,3,0
7737,590,25,1.0,4,0
7738,590,34,0.0,5,0
7739,590,37,0.0,6,0
7740,590,26,0.0,7,0
7741,591,58,0.0,10,0
7742,591,80,0.0,11,0
7743,591,32,4.0,3,0
7744,591,63,3.0,4,0
7745,591,1,18.0,1,2
7746,591,6,12.0,2,0
7747,591,66,2.0,5,0
7748,591,25,1.0,6,0
7749,591,34,0.0,7,0
7750,591,37,0.0,8,0
7751,591,26,0.0,9,0
7752,592,64,0.0,12,0
7753,592,58,0.0,11,0
7754,592,80,1.0,9,0
7755,592,32,4.0,5,0
7756,592,63,3.0,7,0
7757,592,1,22.0,1,2
7758,592,6,12.0,2,0
7759,592,66,8.0,4,0
7760,592,25,4.0,6,0
7761,592,34,9.0,3,1
7762,592,37,2.0,8,0
7763,592,26,0.0,10,0
7764,593,78,0.0,14,0
7765,593,58,0.0,10,0
7766,593,64,0.0,11,0
7767,593,77,0.0,13,0
7768,593,80,1.0,9,0
7769,593,32,4.0,7,0
7770,593,63,3.0,8,0
7771,593,1,26.0,1,2
7772,593,6,21.0,2,1
7773,593,66,8.0,4,0
7774,593,25,6.0,5,0
7775,593,34,9.0,3,1
7776,593,37,5.0,6,0
7777,593,26,0.0,12,0
7778,594,79,0.0,15,0
7779,594,78,0.0,16,0
7780,594,57,0.0,14,0
7781,594,58,0.0,10,0
7782,594,64,0.0,13,0
7783,594,77,0.0,12,0
7784,594,80,1.0,9,0
7785,594,32,4.0,7,0
7786,594,63,3.0,8,0
7787,594,1,35.0,1,3
7788,594,6,27.0,2,1
7789,594,66,10.0,3,0
7790,594,25,10.0,4,0
7791,594,34,9.0,5,1
7792,594,37,5.0,6,0
7793,594,26,0.0,11,0
7794,595,79,0.0,15,0
7795,595,78,0.0,16,0
7796,595,57,0.0,14,0
7797,595,58,4.0,8,0
7798,595,64,0.0,13,0
7799,595,77,0.0,12,0
7800,595,80,1.0,10,0
7801,595,32,13.0,4,1
7802,595,63,3.0,9,0
7803,595,1,37.0,1,3
7804,595,6,30.0,2,1
7805,595,66,10.0,6,0
7806,595,25,16.0,3,0
7807,595,34,10.0,5,1
7808,595,37,5.0,7,0
7809,595,26,0.0,11,0
7810,596,79,0.0,15,0
7811,596,78,0.0,16,0
7812,596,57,0.0,14,0
7813,596,58,6.0,7,0
7814,596,64,4.0,9,0
7815,596,77,0.0,13,0
7816,596,80,1.0,12,0
7817,596,32,13.0,4,1
7818,596,63,3.0,10,0
7819,596,1,40.0,1,3
7820,596,6,30.0,2,1
7821,596,66,10.0,6,0
7822,596,25,25.0,3,1
7823,596,34,10.0,5,1
7824,596,37,5.0,8,0
7825,596,26,1.0,11,0
7826,597,79,0.0,15,0
7827,597,78,0.0,16,0
7828,597,57,0.0,14,0
7829,597,58,6.0,7,0
7830,597,64,4.0,9,0
7831,597,77,0.0,13,0
7832,597,80,1.0,12,0
7833,597,32,13.0,4,1
7834,597,63,3.0,10,0
7835,597,1,42.0,1,3
7836,597,6,39.0,2,2
7837,597,66,10.0,6,0
7838,597,25,27.0,3,1
7839,597,34,10.0,5,1
7840,597,37,5.0,8,0
7841,597,26,1.0,11,0
7842,598,79,0.0,15,0
7843,598,78,0.0,16,0
7844,598,57,0.0,14,0
7845,598,58,6.0,7,0
7846,598,64,4.0,9,0
7847,598,77,0.0,13,0
7848,598,80,1.0,12,0
7849,598,32,22.0,4,2
7850,598,63,3.0,10,0
7851,598,1,43.0,2,3
7852,598,6,45.0,1,2
7853,598,66,10.0,6,0
7854,598,25,30.0,3,1
7855,598,34,10.0,5,1
7856,598,37,5.0,8,0
7857,598,26,1.0,11,0
7858,599,74,0.0,18,0
7859,599,76,0.0,17,0
7860,599,79,0.0,15,0
7861,599,78,0.0,16,0
7862,599,57,0.0,14,0
7863,599,58,6.0,7,0
7864,599,64,4.0,9,0
7865,599,77,0.0,13,0
7866,599,80,1.0,12,0
7867,599,32,26.0,4,2
7868,599,63,3.0,10,0
7869,599,1,49.0,1,3
7870,599,6,48.0,2,2
7871,599,66,10.0,6,0
7872,599,25,39.0,3,2
7873,599,34,11.0,5,1
7874,599,37,5.0,8,0
7875,599,26,1.0,11,0
7876,600,74,0.0,18,0
7877,600,76,0.0,17,0
7878,600,78,0.0,16,0
7879,600,79,0.0,14,0
7880,600,57,0.0,15,0
7881,600,58,7.0,7,0
7882,600,64,4.0,9,0
7883,600,77,0.0,13,0
