,raceId,driverId,constructorId,position,q1,q2,q3
4448,72,2,3,10,0 days 00:01:33.464000,0 days 00:01:36.453000,0 days 00:00:00
4449,72,31,1,11,0 days 00:01:33.333000,0 days 00:01:36.757000,0 days 00:00:00
4450,72,22,6,12,0 days 00:01:34.162000,0 days 00:01:37.340000,0 days 00:00:00
4451,72,30,6,13,0 days 00:01:34.072000,0 days 00:01:37.561000,0 days 00:00:00
4452,72,13,15,14,0 days 00:01:34.151000,0 days 00:01:37.733000,0 days 00:00:00
4453,72,19,16,15,0 days 00:01:34.866000,0 days 00:01:37.024000,0 days 00:00:00
4454,72,35,15,16,0 days 00:01:34.887000,0 days 00:01:38.108000,0 days 00:00:00
4455,72,39,17,17,0 days 00:01:37.806000,0 days 00:01:39.850000,0 days 00:00:00
4456,72,33,17,18,0 days 00:01:37.856000,0 days 00:01:40.106000,0 days 00:00:00
4457,72,40,18,19,0 days 00:01:39.268000,0 days 00:01:41.918000,0 days 00:00:00
4458,72,27,18,20,0 days 00:01:40.432000,0 days 00:01:42.569000,0 days 00:00:00
4459,73,4,4,1,0 days 00:01:29.848000,0 days 00:01:32.054000,0 days 00:00:00
4460,73,30,6,2,0 days 00:01:30.237000,0 days 00:01:32.120000,0 days 00:00:00
4461,73,15,7,3,0 days 00:01:29.993000,0 days 00:01:32.667000,0 days 00:00:00
4462,73,2,3,4,0 days 00:01:30.390000,0 days 00:01:32.827000,0 days 00:00:00
4463,73,17,3,5,0 days 00:01:30.592000,0 days 00:01:32.670000,0 days 00:00:00
4464,73,23,7,6,0 days 00:01:30.952000,0 days 00:01:32.319000,0 days 00:00:00
4465,73,32,9,7,0 days 00:01:30.646000,0 days 00:01:32.723000,0 days 00:00:00
4466,73,37,1,8,0 days 00:01:30.725000,0 days 00:01:32.648000,0 days 00:00:00
4467,73,8,1,9,0 days 00:01:30.594000,0 days 00:01:32.930000,0 days 00:00:00
4468,73,21,4,10,0 days 00:01:30.445000,0 days 00:01:33.320000,0 days 00:00:00
4469,73,18,16,11,0 days 00:01:30.957000,0 days 00:01:33.391000,0 days 00:00:00
4470,73,13,15,12,0 days 00:01:30.933000,0 days 00:01:34.269000,0 days 00:00:00
4471,73,11,16,13,0 days 00:01:31.113000,0 days 00:01:34.450000,0 days 00:00:00
4472,73,14,9,14,0 days 00:01:31.211000,0 days 00:01:34.633000,0 days 00:00:00
4473,73,22,6,15,0 days 00:01:31.826000,0 days 00:01:35.867000,0 days 00:00:00
4474,73,35,15,16,0 days 00:01:32.318000,0 days 00:01:35.665000,0 days 00:00:00
4475,73,33,17,17,0 days 00:01:33.424000,0 days 00:01:36.004000,0 days 00:00:00
4476,73,39,17,18,0 days 00:01:33.190000,0 days 00:01:36.953000,0 days 00:00:00
4477,73,27,18,19,0 days 00:01:34.005000,0 days 00:01:36.417000,0 days 00:00:00
4478,73,40,18,20,0 days 00:01:34.848000,0 days 00:01:36.413000,0 days 00:00:00
4479,74,8,1,1,0 days 00:01:19.886000,0 days 00:01:22.994000,0 days 00:00:00
4480,74,4,4,2,0 days 00:01:19.889000,0 days 00:01:23.552000,0 days 00:00:00
4481,74,18,16,3,0 days 00:01:20.464000,0 days 00:01:23.641000,0 days 00:00:00
4482,74,17,3,4,0 days 00:01:20.442000,0 days 00:01:24.069000,0 days 00:00:00
4483,74,15,7,5,0 days 00:01:20.492000,0 days 00:01:24.026000,0 days 00:00:00
4484,74,11,16,6,0 days 00:01:20.851000,0 days 00:01:23.807000,0 days 00:00:00
4485,74,25,1,7,0 days 00:01:20.632000,0 days 00:01:24.057000,0 days 00:00:00
4486,74,13,15,8,0 days 00:01:20.593000,0 days 00:01:24.337000,0 days 00:00:00
4487,74,2,3,9,0 days 00:01:20.807000,0 days 00:01:24.389000,0 days 00:00:00
4488,74,22,6,10,0 days 00:01:20.892000,0 days 00:01:24.351000,0 days 00:00:00
4489,74,23,7,11,0 days 00:01:20.994000,0 days 00:01:24.422000,0 days 00:00:00
4490,74,35,15,12,0 days 00:01:20.999000,0 days 00:01:25.260000,0 days 00:00:00
4491,74,21,4,13,0 days 00:01:21.708000,0 days 00:01:25.002000,0 days 00:00:00
4492,74,30,6,14,0 days 00:01:20.260000,0 days 00:01:26.984000,0 days 00:00:00
4493,74,14,9,15,0 days 00:01:21.632000,0 days 00:01:26.438000,0 days 00:00:00
4494,74,24,9,16,0 days 00:01:21.804000,0 days 00:01:26.351000,0 days 00:00:00
4495,74,39,17,17,0 days 00:01:23.123000,0 days 00:01:28.976000,0 days 00:00:00
4496,74,33,17,18,0 days 00:01:25.100000,0 days 00:01:29.152000,0 days 00:00:00
4497,74,40,18,19,0 days 00:01:26.484000,0 days 00:01:30.564000,0 days 00:00:00
4498,74,27,18,20,0 days 00:01:25.921000,0 days 00:00:00,0 days 00:00:00
4499,75,8,1,1,0 days 00:01:14.819000,0 days 00:01:16.602000,0 days 00:00:00
4500,75,17,3,2,0 days 00:01:15.042000,0 days 00:01:16.626000,0 days 00:00:00
4501,75,4,4,3,0 days 00:01:14.811000,0 days 00:01:16.880000,0 days 00:00:00
4502,75,23,7,4,0 days 00:01:14.870000,0 days 00:01:17.047000,0 days 00:00:00
4503,75,15,7,5,0 days 00:01:14.795000,0 days 00:01:17.200000,0 days 00:00:00
4504,75,21,4,6,0 days 00:01:15.601000,0 days 00:01:17.229000,0 days 00:00:00
4505,75,31,1,7,0 days 00:01:15.902000,0 days 00:01:17.570000,0 days 00:00:00
4506,75,30,6,8,0 days 00:01:15.398000,0 days 00:01:18.153000,0 days 00:00:00
4507,75,14,9,9,0 days 00:01:15.795000,0 days 00:01:18.373000,0 days 00:00:00
4508,75,13,15,10,0 days 00:01:15.863000,0 days 00:01:18.361000,0 days 00:00:00
4509,75,24,9,11,0 days 00:01:16.288000,0 days 00:01:19.014000,0 days 00:00:00
4510,75,35,15,12,0 days 00:01:16.794000,0 days 00:01:19.686000,0 days 00:00:00
4511,75,39,17,13,0 days 00:01:18.557000,0 days 00:01:20.711000,0 days 00:00:00
4512,75,33,17,14,0 days 00:01:19.040000,0 days 00:01:20.903000,0 days 00:00:00
4513,75,27,18,15,0 days 00:01:19.563000,0 days 00:01:21.578000,0 days 00:00:00
4514,75,40,18,16,0 days 00:01:20.306000,0 days 00:01:22.453000,0 days 00:00:00
4515,75,2,3,17,0 days 00:01:15.038000,0 days 00:00:00,0 days 00:00:00
4516,75,22,6,18,0 days 00:01:15.746000,0 days 00:00:00,0 days 00:00:00
4517,76,8,1,1,0 days 00:01:13.644000,0 days 00:01:16.681000,0 days 00:00:00
4518,76,4,4,2,0 days 00:01:14.125000,0 days 00:01:16.281000,0 days 00:00:00
4519,76,17,3,3,0 days 00:01:14.584000,0 days 00:01:17.072000,0 days 00:00:00
4520,76,21,4,4,0 days 00:01:14.783000,0 days 00:01:17.317000,0 days 00:00:00
4521,76,15,7,5,0 days 00:01:15.189000,0 days 00:01:17.401000,0 days 00:00:00
4522,76,2,3,6,0 days 00:01:15.128000,0 days 00:01:17.755000,0 days 00:00:00
4523,76,14,9,7,0 days 00:01:15.329000,0 days 00:01:18.538000,0 days 00:00:00
4524,76,30,6,8,0 days 00:01:16.186000,0 days 00:01:18.550000,0 days 00:00:00
4525,76,35,15,9,0 days 00:01:15.921000,0 days 00:01:19.015000,0 days 00:00:00
4526,76,22,6,10,0 days 00:01:16.142000,0 days 00:01:18.841000,0 days 00:00:00
4527,76,13,15,11,0 days 00:01:16.218000,0 days 00:01:18.902000,0 days 00:00:00
4528,76,24,9,12,0 days 00:01:16.817000,0 days 00:01:20.335000,0 days 00:00:00
4529,76,40,18,13,0 days 00:01:18.574000,0 days 00:01:22.236000,0 days 00:00:00
4530,76,27,18,14,0 days 00:01:19.229000,0 days 00:01:22.977000,0 days 00:00:00
4531,76,33,17,15,0 days 00:01:19.408000,0 days 00:01:23.670000,0 days 00:00:00
4532,76,31,1,16,0 days 00:01:14.858000,0 days 00:00:00,0 days 00:00:00
4533,76,39,17,17,0 days 00:01:19.474000,0 days 00:01:23.948000,0 days 00:00:00
4534,76,23,7,18,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
4535,841,20,9,1,0 days 00:01:25.296000,0 days 00:01:24.090000,0 days 00:01:23.529000
4536,841,1,1,2,0 days 00:01:25.384000,0 days 00:01:24.595000,0 days 00:01:24.307000
4537,841,17,9,3,0 days 00:01:25.900000,0 days 00:01:24.658000,0 days 00:01:24.395000
4538,841,18,1,4,0 days 00:01:25.886000,0 days 00:01:24.957000,0 days 00:01:24.779000
4539,841,4,6,5,0 days 00:01:25.707000,0 days 00:01:25.242000,0 days 00:01:24.974000
4540,841,808,4,6,0 days 00:01:25.543000,0 days 00:01:25.582000,0 days 00:01:25.247000
4541,841,3,131,7,0 days 00:01:25.856000,0 days 00:01:25.606000,0 days 00:01:25.421000
4542,841,13,6,8,0 days 00:01:26.031000,0 days 00:01:25.611000,0 days 00:01:25.599000
4543,841,155,15,9,0 days 00:01:25.717000,0 days 00:01:25.405000,0 days 00:01:25.626000
4544,841,67,5,10,0 days 00:01:26.232000,0 days 00:01:25.882000,0 days 00:01:27.066000
4545,841,30,131,11,0 days 00:01:25.962000,0 days 00:01:25.971000,0 days 00:00:00
4546,841,153,5,12,0 days 00:01:26.620000,0 days 00:01:26.103000,0 days 00:00:00
4547,841,815,15,13,0 days 00:01:25.812000,0 days 00:01:26.108000,0 days 00:00:00
4548,841,814,10,14,0 days 00:01:27.222000,0 days 00:01:26.739000,0 days 00:00:00
4549,841,813,3,15,0 days 00:01:26.298000,0 days 00:01:26.768000,0 days 00:00:00
4550,841,16,10,16,0 days 00:01:26.245000,0 days 00:01:31.407000,0 days 00:00:00
4551,841,22,3,17,0 days 00:01:26.270000,0 days 00:00:00,0 days 00:00:00
4552,841,2,4,18,0 days 00:01:27.239000,0 days 00:00:00,0 days 00:00:00
4553,841,5,205,19,0 days 00:01:29.254000,0 days 00:00:00,0 days 00:00:00
4554,841,15,205,20,0 days 00:01:29.342000,0 days 00:00:00,0 days 00:00:00
4555,841,10,166,21,0 days 00:01:29.858000,0 days 00:00:00,0 days 00:00:00
4556,841,816,166,22,0 days 00:01:30.822000,0 days 00:00:00,0 days 00:00:00
4557,842,20,9,1,0 days 00:01:37.468000,0 days 00:01:35.934000,0 days 00:01:34.870000
4558,841,24,164,23,0 days 00:01:32.978000,0 days 00:00:00,0 days 00:00:00
4559,841,39,164,24,0 days 00:01:34.293000,0 days 00:00:00,0 days 00:00:00
4560,842,1,1,2,0 days 00:01:36.861000,0 days 00:01:35.852000,0 days 00:01:34.974000
4561,842,17,9,3,0 days 00:01:37.924000,0 days 00:01:36.080000,0 days 00:01:35.179000
4562,842,18,1,4,0 days 00:01:37.033000,0 days 00:01:35.569000,0 days 00:01:35.200000
4563,842,4,6,5,0 days 00:01:36.897000,0 days 00:01:36.320000,0 days 00:01:35.802000
4564,842,2,4,6,0 days 00:01:37.224000,0 days 00:01:36.811000,0 days 00:01:36.124000
4565,842,13,6,7,0 days 00:01:36.744000,0 days 00:01:36.557000,0 days 00:01:36.251000
4566,842,808,4,8,0 days 00:01:37.210000,0 days 00:01:36.642000,0 days 00:01:36.324000
4567,842,3,131,9,0 days 00:01:37.316000,0 days 00:01:36.388000,0 days 00:01:36.809000
4568,842,155,15,10,0 days 00:01:36.994000,0 days 00:01:36.691000,0 days 00:01:36.820000
4569,842,30,131,11,0 days 00:01:36.904000,0 days 00:01:37.035000,0 days 00:00:00
4570,842,67,5,12,0 days 00:01:37.693000,0 days 00:01:37.160000,0 days 00:00:00
4571,842,153,5,13,0 days 00:01:37.677000,0 days 00:01:37.347000,0 days 00:00:00
4572,842,814,10,14,0 days 00:01:38.045000,0 days 00:01:37.370000,0 days 00:00:00
4573,842,22,3,15,0 days 00:01:38.163000,0 days 00:01:37.496000,0 days 00:00:00
4574,842,815,15,16,0 days 00:01:37.759000,0 days 00:01:37.528000,0 days 00:00:00
4575,842,16,10,17,0 days 00:01:37.693000,0 days 00:01:37.593000,0 days 00:00:00
4576,842,813,3,18,0 days 00:01:38.276000,0 days 00:00:00,0 days 00:00:00
4577,842,5,205,19,0 days 00:01:38.645000,0 days 00:00:00,0 days 00:00:00
4578,842,15,205,20,0 days 00:01:38.791000,0 days 00:00:00,0 days 00:00:00
4579,842,10,166,21,0 days 00:01:40.648000,0 days 00:00:00,0 days 00:00:00
4580,842,816,166,22,0 days 00:01:41.001000,0 days 00:00:00,0 days 00:00:00
4581,842,24,164,23,0 days 00:01:41.549000,0 days 00:00:00,0 days 00:00:00
4582,842,39,164,24,0 days 00:01:42.574000,0 days 00:00:00,0 days 00:00:00
4583,843,20,9,1,0 days 00:01:35.674000,0 days 00:01:34.776000,0 days 00:01:33.706000
4584,843,18,1,2,0 days 00:01:35.924000,0 days 00:01:34.662000,0 days 00:01:34.421000
4585,843,1,1,3,0 days 00:01:36.091000,0 days 00:01:34.486000,0 days 00:01:34.463000
4586,843,3,131,4,0 days 00:01:35.272000,0 days 00:01:35.850000,0 days 00:01:34.670000
4587,843,4,6,5,0 days 00:01:35.389000,0 days 00:01:35.165000,0 days 00:01:35.119000
4588,843,13,6,6,0 days 00:01:35.478000,0 days 00:01:35.437000,0 days 00:01:35.145000
4589,843,153,5,7,0 days 00:01:36.133000,0 days 00:01:35.563000,0 days 00:01:36.158000
4590,843,814,10,8,0 days 00:01:35.702000,0 days 00:01:35.858000,0 days 00:01:36.190000
4591,843,67,5,9,0 days 00:01:36.110000,0 days 00:01:35.500000,0 days 00:01:36.203000
4592,843,808,4,10,0 days 00:01:35.370000,0 days 00:01:35.149000,0 days 00:00:00
4593,843,16,10,11,0 days 00:01:36.092000,0 days 00:01:35.874000,0 days 00:00:00
4594,843,815,15,12,0 days 00:01:36.046000,0 days 00:01:36.053000,0 days 00:00:00
4595,843,155,15,13,0 days 00:01:36.147000,0 days 00:01:36.236000,0 days 00:00:00
4596,843,30,131,14,0 days 00:01:35.508000,0 days 00:01:36.457000,0 days 00:00:00
4597,843,22,3,15,0 days 00:01:35.911000,0 days 00:01:36.465000,0 days 00:00:00
4598,843,2,4,16,0 days 00:01:35.910000,0 days 00:01:36.611000,0 days 00:00:00
4599,843,813,3,17,0 days 00:01:36.121000,0 days 00:01:36.956000,0 days 00:00:00
4600,843,17,9,18,0 days 00:01:36.468000,0 days 00:00:00,0 days 00:00:00
4601,843,5,205,19,0 days 00:01:37.894000,0 days 00:00:00,0 days 00:00:00
4602,843,15,205,20,0 days 00:01:38.318000,0 days 00:00:00,0 days 00:00:00
4603,843,816,166,21,0 days 00:01:39.119000,0 days 00:00:00,0 days 00:00:00
4604,843,10,166,22,0 days 00:01:39.708000,0 days 00:00:00,0 days 00:00:00
4605,843,24,164,23,0 days 00:01:40.212000,0 days 00:00:00,0 days 00:00:00
4606,843,39,164,24,0 days 00:01:40.445000,0 days 00:00:00,0 days 00:00:00
4607,844,20,9,1,0 days 00:01:27.039000,0 days 00:01:25.610000,0 days 00:01:25.049000
4608,844,17,9,2,0 days 00:01:27.090000,0 days 00:01:26.075000,0 days 00:01:25.454000
4609,844,3,131,3,0 days 00:01:27.514000,0 days 00:01:25.801000,0 days 00:01:25.574000
4610,844,1,1,4,0 days 00:01:27.091000,0 days 00:01:26.066000,0 days 00:01:25.595000
4611,844,4,6,5,0 days 00:01:27.349000,0 days 00:01:26.152000,0 days 00:01:25.851000
4612,844,18,1,6,0 days 00:01:27.374000,0 days 00:01:26.485000,0 days 00:01:25.982000
4613,844,808,4,7,0 days 00:01:27.475000,0 days 00:01:26.654000,0 days 00:01:26.296000
4614,844,30,131,8,0 days 00:01:27.697000,0 days 00:01:26.121000,0 days 00:01:26.646000
4615,844,2,4,9,0 days 00:01:27.901000,0 days 00:01:26.740000,0 days 00:01:26.659000
4616,844,13,6,10,0 days 00:01:27.013000,0 days 00:01:26.395000,0 days 00:00:00
4617,844,22,3,11,0 days 00:01:28.246000,0 days 00:01:26.764000,0 days 00:00:00
4618,844,16,10,12,0 days 00:01:27.392000,0 days 00:01:27.027000,0 days 00:00:00
4619,844,814,10,13,0 days 00:01:27.625000,0 days 00:01:27.145000,0 days 00:00:00
4620,844,813,3,14,0 days 00:01:27.396000,0 days 00:01:27.236000,0 days 00:00:00
4621,844,815,15,15,0 days 00:01:27.778000,0 days 00:01:27.244000,0 days 00:00:00
4622,844,67,5,16,0 days 00:01:27.620000,0 days 00:01:27.255000,0 days 00:00:00
4623,844,153,5,17,0 days 00:01:28.055000,0 days 00:01:27.572000,0 days 00:00:00
4624,844,5,205,18,0 days 00:01:28.780000,0 days 00:00:00,0 days 00:00:00
4625,844,15,205,19,0 days 00:01:29.673000,0 days 00:00:00,0 days 00:00:00
4626,844,816,166,20,0 days 00:01:30.445000,0 days 00:00:00,0 days 00:00:00
4627,844,24,164,21,0 days 00:01:30.692000,0 days 00:00:00,0 days 00:00:00
4628,844,10,166,22,0 days 00:01:30.813000,0 days 00:00:00,0 days 00:00:00
4629,844,39,164,23,0 days 00:01:31.564000,0 days 00:00:00,0 days 00:00:00
4630,845,17,9,1,0 days 00:01:23.619000,0 days 00:01:21.773000,0 days 00:01:20.981000
4631,845,20,9,2,0 days 00:01:24.142000,0 days 00:01:21.540000,0 days 00:01:21.181000
4632,845,1,1,3,0 days 00:01:24.370000,0 days 00:01:22.148000,0 days 00:01:21.961000
4633,845,4,6,4,0 days 00:01:23.485000,0 days 00:01:22.813000,0 days 00:01:21.964000
4634,845,18,1,5,0 days 00:01:24.428000,0 days 00:01:22.050000,0 days 00:01:21.996000
4635,845,808,4,6,0 days 00:01:23.069000,0 days 00:01:22.948000,0 days 00:01:22.471000
4636,845,3,131,7,0 days 00:01:23.507000,0 days 00:01:22.569000,0 days 00:01:22.599000
4637,845,13,6,8,0 days 00:01:23.506000,0 days 00:01:23.026000,0 days 00:01:22.888000
4638,845,813,3,9,0 days 00:01:23.406000,0 days 00:01:22.854000,0 days 00:01:22.952000
4639,845,30,131,10,0 days 00:01:22.960000,0 days 00:01:22.671000,0 days 00:00:00
4640,845,67,5,11,0 days 00:01:23.962000,0 days 00:01:23.231000,0 days 00:00:00
4641,845,815,15,12,0 days 00:01:24.209000,0 days 00:01:23.367000,0 days 00:00:00
4642,845,153,5,13,0 days 00:01:24.049000,0 days 00:01:23.694000,0 days 00:00:00
4643,845,155,15,14,0 days 00:01:23.656000,0 days 00:01:23.702000,0 days 00:00:00
4644,845,5,205,15,0 days 00:01:25.874000,0 days 00:01:25.403000,0 days 00:00:00
4645,845,814,10,16,0 days 00:01:24.332000,0 days 00:01:26.126000,0 days 00:00:00
4646,845,16,10,17,0 days 00:01:24.648000,0 days 00:01:26.571000,0 days 00:00:00
4647,845,15,205,18,0 days 00:01:26.521000,0 days 00:00:00,0 days 00:00:00
4648,845,22,3,19,0 days 00:01:26.910000,0 days 00:00:00,0 days 00:00:00
4649,845,10,166,20,0 days 00:01:27.315000,0 days 00:00:00,0 days 00:00:00
4650,845,24,164,21,0 days 00:01:27.809000,0 days 00:00:00,0 days 00:00:00
4651,845,39,164,22,0 days 00:01:27.908000,0 days 00:00:00,0 days 00:00:00
4652,845,816,166,23,0 days 00:01:28.556000,0 days 00:00:00,0 days 00:00:00
4653,846,20,9,1,0 days 00:01:15.606000,0 days 00:01:14.277000,0 days 00:01:13.556000
4654,846,18,1,2,0 days 00:01:15.397000,0 days 00:01:14.545000,0 days 00:01:13.997000
4655,846,17,9,3,0 days 00:01:16.087000,0 days 00:01:14.742000,0 days 00:01:14.019000
4656,846,4,6,4,0 days 00:01:16.051000,0 days 00:01:14.569000,0 days 00:01:14.483000
4657,846,30,131,5,0 days 00:01:16.092000,0 days 00:01:14.981000,0 days 00:01:14.682000
4658,846,13,6,6,0 days 00:01:16.309000,0 days 00:01:14.648000,0 days 00:01:14.877000
4659,846,1,1,7,0 days 00:01:15.207000,0 days 00:01:14.275000,0 days 00:01:15.280000
4660,846,3,131,8,0 days 00:01:15.858000,0 days 00:01:14.741000,0 days 00:01:15.766000
4661,846,813,3,9,0 days 00:01:15.819000,0 days 00:01:15.545000,0 days 00:01:16.528000
4662,846,815,15,10,0 days 00:01:15.918000,0 days 00:01:15.482000,0 days 00:00:00
4663,846,808,4,11,0 days 00:01:16.378000,0 days 00:01:15.815000,0 days 00:00:00
4664,846,22,3,12,0 days 00:01:16.616000,0 days 00:01:15.826000,0 days 00:00:00
4665,846,155,15,13,0 days 00:01:16.513000,0 days 00:01:15.973000,0 days 00:00:00
4666,846,814,10,14,0 days 00:01:16.813000,0 days 00:01:16.118000,0 days 00:00:00
4667,846,16,10,15,0 days 00:01:16.600000,0 days 00:01:16.121000,0 days 00:00:00
4668,846,2,4,16,0 days 00:01:16.681000,0 days 00:01:16.214000,0 days 00:00:00
4669,846,67,5,17,0 days 00:01:16.358000,0 days 00:01:16.300000,0 days 00:00:00
4670,846,5,205,18,0 days 00:01:17.343000,0 days 00:00:00,0 days 00:00:00
4671,846,15,205,19,0 days 00:01:17.381000,0 days 00:00:00,0 days 00:00:00
4672,846,153,5,20,0 days 00:01:17.820000,0 days 00:00:00,0 days 00:00:00
4673,846,10,166,21,0 days 00:01:17.914000,0 days 00:00:00,0 days 00:00:00
4674,846,816,166,22,0 days 00:01:18.736000,0 days 00:00:00,0 days 00:00:00
4675,846,39,164,23,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
4676,846,24,164,24,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
4677,847,20,9,1,0 days 00:01:14.011000,0 days 00:01:13.486000,0 days 00:01:13.014000
4678,847,4,6,2,0 days 00:01:13.822000,0 days 00:01:13.672000,0 days 00:01:13.199000
4679,847,13,6,3,0 days 00:01:14.026000,0 days 00:01:13.431000,0 days 00:01:13.217000
4680,847,17,9,4,0 days 00:01:14.375000,0 days 00:01:13.654000,0 days 00:01:13.429000
4681,847,1,1,5,0 days 00:01:14.114000,0 days 00:01:13.926000,0 days 00:01:13.565000
4682,847,3,131,6,0 days 00:01:14.920000,0 days 00:01:13.950000,0 days 00:01:13.814000
4683,847,18,1,7,0 days 00:01:14.374000,0 days 00:01:13.955000,0 days 00:01:13.838000
4684,847,30,131,8,0 days 00:01:14.970000,0 days 00:01:14.242000,0 days 00:01:13.864000
4685,847,2,4,9,0 days 00:01:15.096000,0 days 00:01:14.467000,0 days 00:01:14.062000
4686,847,808,4,10,0 days 00:01:14.699000,0 days 00:01:14.354000,0 days 00:01:14.085000
4687,847,814,10,11,0 days 00:01:14.874000,0 days 00:01:14.752000,0 days 00:00:00
4688,847,813,3,12,0 days 00:01:15.585000,0 days 00:01:15.043000,0 days 00:00:00
4689,847,155,15,13,0 days 00:01:15.694000,0 days 00:01:15.285000,0 days 00:00:00
4690,847,16,10,14,0 days 00:01:14.931000,0 days 00:01:15.287000,0 days 00:00:00
4691,847,67,5,15,0 days 00:01:15.901000,0 days 00:01:15.334000,0 days 00:00:00
4692,847,22,3,16,0 days 00:01:15.331000,0 days 00:01:15.361000,0 days 00:00:00
4693,847,37,15,17,0 days 00:01:16.229000,0 days 00:01:15.587000,0 days 00:00:00
4694,847,153,5,18,0 days 00:01:16.294000,0 days 00:00:00,0 days 00:00:00
4695,847,15,205,19,0 days 00:01:16.745000,0 days 00:00:00,0 days 00:00:00
4696,847,5,205,20,0 days 00:01:16.786000,0 days 00:00:00,0 days 00:00:00
4697,847,24,164,21,0 days 00:01:18.424000,0 days 00:00:00,0 days 00:00:00
4698,847,10,166,22,0 days 00:01:18.537000,0 days 00:00:00,0 days 00:00:00
4699,847,39,164,23,0 days 00:01:18.574000,0 days 00:00:00,0 days 00:00:00
4700,847,816,166,24,0 days 00:01:19.414000,0 days 00:00:00,0 days 00:00:00
4701,848,20,9,1,0 days 00:01:39.116000,0 days 00:01:37.305000,0 days 00:01:36.975000
4702,848,17,9,2,0 days 00:01:39.956000,0 days 00:01:38.058000,0 days 00:01:37.163000
4703,848,1,1,3,0 days 00:01:39.244000,0 days 00:01:37.727000,0 days 00:01:37.380000
4704,848,4,6,4,0 days 00:01:39.725000,0 days 00:01:37.930000,0 days 00:01:37.454000
4705,848,13,6,5,0 days 00:01:38.413000,0 days 00:01:38.566000,0 days 00:01:37.535000
4706,848,18,1,6,0 days 00:01:39.453000,0 days 00:01:37.749000,0 days 00:01:37.645000
4707,848,3,131,7,0 days 00:01:39.266000,0 days 00:01:38.373000,0 days 00:01:38.231000
4708,848,30,131,8,0 days 00:01:39.198000,0 days 00:01:38.365000,0 days 00:01:38.240000
4709,848,2,4,9,0 days 00:01:39.877000,0 days 00:01:38.781000,0 days 00:00:00
4710,848,16,10,10,0 days 00:01:39.329000,0 days 00:01:39.034000,0 days 00:00:00
4711,848,808,4,11,0 days 00:01:39.690000,0 days 00:01:39.068000,0 days 00:00:00
4712,848,814,10,12,0 days 00:01:39.852000,0 days 00:01:39.422000,0 days 00:00:00
4713,848,22,3,13,0 days 00:01:39.602000,0 days 00:01:39.489000,0 days 00:00:00
4714,848,155,15,14,0 days 00:01:40.131000,0 days 00:01:39.525000,0 days 00:00:00
4715,848,813,3,15,0 days 00:01:39.690000,0 days 00:01:39.645000,0 days 00:00:00
4716,848,815,15,16,0 days 00:01:39.494000,0 days 00:01:39.657000,0 days 00:00:00
4717,848,67,5,17,0 days 00:01:39.679000,0 days 00:01:39.711000,0 days 00:00:00
4718,848,153,5,18,0 days 00:01:40.232000,0 days 00:00:00,0 days 00:00:00
4719,848,5,205,19,0 days 00:01:41.664000,0 days 00:00:00,0 days 00:00:00
4720,848,15,205,20,0 days 00:01:42.234000,0 days 00:00:00,0 days 00:00:00
4721,848,10,166,21,0 days 00:01:42.553000,0 days 00:00:00,0 days 00:00:00
4722,848,24,164,22,0 days 00:01:43.584000,0 days 00:00:00,0 days 00:00:00
4723,848,816,166,23,0 days 00:01:43.735000,0 days 00:00:00,0 days 00:00:00
4724,848,39,164,24,0 days 00:01:44.363000,0 days 00:00:00,0 days 00:00:00
4725,849,17,9,1,0 days 00:01:32.670000,0 days 00:01:31.673000,0 days 00:01:30.399000
4726,849,20,9,2,0 days 00:01:32.977000,0 days 00:01:32.379000,0 days 00:01:30.431000
4727,849,4,6,3,0 days 00:01:32.986000,0 days 00:01:31.727000,0 days 00:01:30.516000
4728,849,13,6,4,0 days 00:01:32.760000,0 days 00:01:31.640000,0 days 00:01:31.124000
4729,849,18,1,5,0 days 00:01:34.230000,0 days 00:01:32.273000,0 days 00:01:31.898000
4730,849,814,10,6,0 days 00:01:34.472000,0 days 00:01:32.569000,0 days 00:01:31.929000
4731,849,813,3,7,0 days 00:01:32.702000,0 days 00:01:32.588000,0 days 00:01:31.933000
4732,849,155,15,8,0 days 00:01:34.324000,0 days 00:01:32.399000,0 days 00:01:32.128000
4733,849,3,131,9,0 days 00:01:34.186000,0 days 00:01:32.295000,0 days 00:01:32.209000
4734,849,1,1,10,0 days 00:01:33.581000,0 days 00:01:32.505000,0 days 00:01:32.376000
4735,849,16,10,11,0 days 00:01:34.454000,0 days 00:01:32.617000,0 days 00:00:00
4736,849,815,15,12,0 days 00:01:34.145000,0 days 00:01:32.624000,0 days 00:00:00
4737,849,30,131,13,0 days 00:01:34.160000,0 days 00:01:32.656000,0 days 00:00:00
4738,849,808,4,14,0 days 00:01:34.428000,0 days 00:01:32.734000,0 days 00:00:00
4739,849,22,3,15,0 days 00:01:33.532000,0 days 00:01:33.119000,0 days 00:00:00
4740,849,2,4,16,0 days 00:01:35.132000,0 days 00:01:33.805000,0 days 00:00:00
4741,849,5,205,17,0 days 00:01:34.923000,0 days 00:01:34.821000,0 days 00:00:00
4742,849,153,5,18,0 days 00:01:35.245000,0 days 00:00:00,0 days 00:00:00
4743,849,67,5,19,0 days 00:01:35.749000,0 days 00:00:00,0 days 00:00:00
