,raceId,driverId,stop,lap,time,duration,milliseconds
2329,884,821,1,13,0 days 14:23:38,0 days 00:00:22.144000,22144
2330,884,813,2,13,0 days 14:23:55,0 days 00:00:13.266000,13266
2331,884,820,1,15,0 days 14:27:24,0 days 00:00:25.294000,25294
2332,884,824,2,16,0 days 14:28:59,0 days 00:00:20.656000,20656
2333,884,814,2,19,0 days 14:32:58,0 days 00:00:19.792000,19792
2334,884,13,2,20,0 days 14:34:12,0 days 00:00:19.373000,19373
2335,884,17,2,20,0 days 14:34:27,0 days 00:00:19.151000,19151
2336,884,818,2,20,0 days 14:34:37,0 days 00:00:20.671000,20671
2337,884,813,3,20,0 days 14:34:52,0 days 00:00:23.139000,23139
2338,884,823,2,20,0 days 14:34:59,0 days 00:00:22.029000,22029
2339,884,4,2,21,0 days 14:35:36,0 days 00:00:19.952000,19952
2340,884,807,2,21,0 days 14:36:06,0 days 00:00:19.402000,19402
2341,884,16,2,22,0 days 14:38:15,0 days 00:00:20.306000,20306
2342,884,815,2,23,0 days 14:39:06,0 days 00:00:20.578000,20578
2343,884,819,2,23,0 days 14:39:41,0 days 00:00:20.870000,20870
2344,884,20,2,24,0 days 14:40:14,0 days 00:00:18.708000,18708
2345,884,817,2,24,0 days 14:40:39,0 days 00:00:20.100000,20100
2346,884,1,2,25,0 days 14:42:21,0 days 00:00:20.132000,20132
2347,884,822,2,25,0 days 14:42:37,0 days 00:00:20.533000,20533
2348,884,8,2,26,0 days 14:43:15,0 days 00:00:19.743000,19743
2349,884,3,2,27,0 days 14:45:06,0 days 00:00:20.032000,20032
2350,884,821,2,28,0 days 14:46:47,0 days 00:00:19.988000,19988
2351,884,18,2,28,0 days 14:46:53,0 days 00:00:19.196000,19196
2352,884,824,3,29,0 days 14:49:08,0 days 00:00:19.904000,19904
2353,884,820,2,30,0 days 14:50:58,0 days 00:00:21.582000,21582
2354,884,807,3,34,0 days 14:56:00,0 days 00:00:22.324000,22324
2355,884,818,3,34,0 days 14:56:06,0 days 00:00:25.362000,25362
2356,884,807,4,35,0 days 14:57:53,0 days 00:00:24.001000,24001
2357,884,813,4,35,0 days 14:57:57,0 days 00:00:20.800000,20800
2358,884,4,3,36,0 days 14:58:10,0 days 00:00:19.519000,19519
2359,884,13,3,36,0 days 14:58:25,0 days 00:00:19.326000,19326
2360,884,17,3,36,0 days 14:58:48,0 days 00:00:19.170000,19170
2361,884,1,3,36,0 days 14:59:15,0 days 00:00:19.700000,19700
2362,884,16,3,36,0 days 14:59:34,0 days 00:00:19.591000,19591
2363,884,818,4,37,0 days 15:01:38,0 days 00:00:29.740000,29740
2364,884,814,3,38,0 days 15:01:59,0 days 00:00:19.822000,19822
2365,884,815,3,38,0 days 15:02:10,0 days 00:00:19.866000,19866
2366,884,807,5,38,0 days 15:02:43,0 days 00:00:28.971000,28971
2367,884,20,3,39,0 days 15:03:01,0 days 00:00:19.551000,19551
2368,884,817,3,39,0 days 15:03:42,0 days 00:00:19.498000,19498
2369,884,819,3,41,0 days 15:07:38,0 days 00:00:21.202000,21202
2370,884,821,3,42,0 days 15:08:17,0 days 00:00:20.082000,20082
2371,884,822,3,43,0 days 15:10:28,0 days 00:00:19.908000,19908
2372,884,8,3,45,0 days 15:11:53,0 days 00:00:20.184000,20184
2373,884,18,3,46,0 days 15:14:18,0 days 00:00:19.290000,19290
2374,884,824,4,46,0 days 15:15:24,0 days 00:00:19.830000,19830
2375,884,3,3,47,0 days 15:15:40,0 days 00:00:19.352000,19352
2376,884,820,3,47,0 days 15:17:21,0 days 00:00:21.340000,21340
2377,884,4,4,49,0 days 15:17:37,0 days 00:00:18.471000,18471
2378,884,16,4,49,0 days 15:19:07,0 days 00:00:22.931000,22931
2379,884,17,4,50,0 days 15:19:53,0 days 00:00:18.931000,18931
2380,884,815,4,50,0 days 15:20:19,0 days 00:00:19.993000,19993
2381,884,1,4,50,0 days 15:20:35,0 days 00:00:19.457000,19457
2382,884,13,4,51,0 days 15:20:57,0 days 00:00:19.001000,19001
2383,884,20,4,51,0 days 15:21:09,0 days 00:00:18.694000,18694
2384,884,817,4,51,0 days 15:21:47,0 days 00:00:19.857000,19857
2385,884,814,4,53,0 days 15:24:38,0 days 00:00:19.481000,19481
2386,884,813,5,53,0 days 15:25:17,0 days 00:00:19.723000,19723
2387,884,807,6,53,0 days 15:25:37,0 days 00:00:20.314000,20314
2388,884,821,4,54,0 days 15:26:28,0 days 00:00:19.324000,19324
2389,885,813,1,1,0 days 14:04:48,0 days 00:00:40.507000,40507
2390,885,823,1,1,0 days 14:04:55,0 days 00:00:35.100000,35100
2391,885,814,1,9,0 days 14:15:54,0 days 00:00:25.643000,25643
2392,885,817,1,22,0 days 14:33:49,0 days 00:00:25.225000,25225
2393,885,824,1,22,0 days 14:34:05,0 days 00:00:25.098000,25098
2394,885,820,1,23,0 days 14:35:17,0 days 00:00:25.337000,25337
2395,885,823,2,24,0 days 14:37:13,0 days 00:00:25.676000,25676
2396,885,17,1,25,0 days 14:37:28,0 days 00:00:24.316000,24316
2397,885,8,1,26,0 days 14:38:49,0 days 00:00:24.420000,24420
2398,885,18,1,26,0 days 14:38:54,0 days 00:00:24.585000,24585
2399,885,13,1,26,0 days 14:39:26,0 days 00:00:25.331000,25331
2400,885,807,1,27,0 days 14:40:28,0 days 00:00:24.974000,24974
2401,885,4,1,28,0 days 14:41:32,0 days 00:00:24.489000,24489
2402,885,821,1,28,0 days 14:42:09,0 days 00:00:25.364000,25364
2403,885,815,1,29,0 days 14:42:57,0 days 00:00:24.672000,24672
2404,885,818,1,29,0 days 14:43:05,0 days 00:00:24.827000,24827
2405,885,20,1,30,0 days 14:44:08,0 days 00:00:24.375000,24375
2406,885,16,1,30,0 days 14:44:28,0 days 00:00:25.274000,25274
2407,885,822,1,30,0 days 14:44:53,0 days 00:00:29.063000,29063
2408,885,154,1,30,0 days 14:44:55,0 days 00:00:24.565000,24565
2409,885,813,2,30,0 days 14:45:08,0 days 00:00:26.146000,26146
2410,885,3,1,31,0 days 14:45:40,0 days 00:00:25.200000,25200
2411,885,1,1,31,0 days 14:45:51,0 days 00:00:24.801000,24801
2412,885,824,2,35,0 days 14:54:16,0 days 00:00:25.215000,25215
2413,885,823,3,35,0 days 14:55:21,0 days 00:00:25.862000,25862
2414,885,820,2,48,0 days 15:38:30,0 days 00:00:19.553000,19553
2415,885,154,2,62,0 days 15:58:00,0 days 00:00:39.980000,39980
2416,885,821,2,63,0 days 15:59:23,0 days 00:00:25.926000,25926
2417,885,820,3,63,0 days 15:59:31,0 days 00:00:26.198000,26198
2418,885,8,2,70,0 days 16:10:41,0 days 00:00:25.125000,25125
2419,881,814,2,20,0 days 16:41:12,0 days 00:02:03.124000,123124
2420,881,16,2,22,0 days 16:44:43,0 days 00:01:29.401000,89401
2421,881,18,3,35,0 days 17:06:47,0 days 00:01:44.833000,104833
2422,884,16,1,8,0 days 14:15:56,0 days 00:01:14.026000,74026
2423,886,823,1,8,0 days 14:14:22,0 days 00:00:22.323000,22323
2424,886,16,1,9,0 days 14:15:30,0 days 00:00:22.789000,22789
2425,886,819,1,11,0 days 14:18:33,0 days 00:00:22.184000,22184
2426,886,817,1,12,0 days 14:19:39,0 days 00:00:21.223000,21223
2427,886,807,1,12,0 days 14:19:40,0 days 00:00:21.623000,21623
2428,886,813,1,12,0 days 14:19:42,0 days 00:00:24.557000,24557
2429,886,17,1,13,0 days 14:20:32,0 days 00:00:20.716000,20716
2430,886,818,1,13,0 days 14:20:45,0 days 00:00:21.900000,21900
2431,886,815,1,13,0 days 14:21:03,0 days 00:00:20.427000,20427
2432,886,3,1,14,0 days 14:21:51,0 days 00:00:21.125000,21125
2433,886,822,1,14,0 days 14:22:18,0 days 00:00:22.242000,22242
2434,886,20,1,16,0 days 14:24:20,0 days 00:00:20.835000,20835
2435,886,4,1,16,0 days 14:24:36,0 days 00:00:20.512000,20512
2436,886,13,1,17,0 days 14:26:26,0 days 00:00:20.473000,20473
2437,886,813,2,17,0 days 14:26:50,0 days 00:00:14.446000,14446
2438,886,1,1,19,0 days 14:28:27,0 days 00:00:20.879000,20879
2439,886,821,1,21,0 days 14:32:08,0 days 00:00:22.017000,22017
2440,886,8,1,22,0 days 14:33:09,0 days 00:00:25.182000,25182
2441,886,18,1,27,0 days 14:40:12,0 days 00:00:20.212000,20212
2442,886,3,2,31,0 days 14:44:51,0 days 00:00:20.832000,20832
2443,886,823,2,32,0 days 14:48:17,0 days 00:00:22.039000,22039
2444,886,819,2,36,0 days 14:53:10,0 days 00:00:22.033000,22033
2445,886,16,2,37,0 days 14:53:24,0 days 00:00:21,21000
2446,886,807,2,38,0 days 14:55:03,0 days 00:00:21.014000,21014
2447,886,820,1,38,0 days 14:55:52,0 days 00:00:21.374000,21374
2448,886,817,2,39,0 days 14:56:29,0 days 00:00:21.315000,21315
2449,886,823,3,38,0 days 14:56:58,0 days 00:00:29.056000,29056
2450,886,822,2,40,0 days 14:57:42,0 days 00:00:24.418000,24418
2451,886,13,2,41,0 days 14:58:51,0 days 00:00:20.372000,20372
2452,886,824,1,41,0 days 14:59:38,0 days 00:00:21.378000,21378
2453,886,823,4,40,0 days 15:00:06,0 days 00:00:24.510000,24510
2454,886,154,1,42,0 days 15:00:07,0 days 00:00:20.859000,20859
2455,886,815,2,43,0 days 15:01:30,0 days 00:00:20.805000,20805
2456,886,17,2,46,0 days 15:04:23,0 days 00:00:22.709000,22709
2457,886,4,2,47,0 days 15:05:39,0 days 00:00:20.636000,20636
2458,886,1,2,48,0 days 15:06:50,0 days 00:00:20.656000,20656
2459,886,20,2,49,0 days 15:07:50,0 days 00:00:20.898000,20898
2460,886,813,3,49,0 days 15:10:14,0 days 00:00:21.637000,21637
2461,886,154,2,53,0 days 15:14:53,0 days 00:00:21.574000,21574
2462,886,814,1,56,0 days 15:18:16,0 days 00:00:21.066000,21066
2463,886,3,3,57,0 days 15:19:14,0 days 00:00:21.459000,21459
2464,886,818,2,57,0 days 15:19:32,0 days 00:00:20.739000,20739
2465,886,16,3,61,0 days 15:25:13,0 days 00:00:14.489000,14489
2466,886,821,2,63,0 days 15:28:44,0 days 00:00:21.524000,21524
2467,887,1,1,8,0 days 13:17:20,0 days 00:00:29.026000,29026
2468,887,154,1,9,0 days 13:18:36,0 days 00:00:24.725000,24725
2469,887,814,1,9,0 days 13:18:47,0 days 00:00:25.004000,25004
2470,887,4,1,10,0 days 13:20:16,0 days 00:00:24.572000,24572
2471,887,17,1,10,0 days 13:20:19,0 days 00:00:31.448000,31448
2472,887,821,1,10,0 days 13:20:28,0 days 00:00:25.330000,25330
2473,887,823,1,10,0 days 13:20:57,0 days 00:00:26.515000,26515
2474,887,13,1,10,0 days 13:21:18,0 days 00:00:35.210000,35210
2475,887,8,1,11,0 days 13:21:52,0 days 00:00:24.992000,24992
2476,887,817,1,11,0 days 13:21:54,0 days 00:00:29.446000,29446
2477,887,18,1,11,0 days 13:22:03,0 days 00:00:24.745000,24745
2478,887,824,1,11,0 days 13:22:28,0 days 00:00:25.729000,25729
2479,887,3,1,12,0 days 13:23:20,0 days 00:00:24.990000,24990
2480,887,16,1,12,0 days 13:23:29,0 days 00:00:24.807000,24807
2481,887,807,1,12,0 days 13:23:43,0 days 00:00:29.684000,29684
2482,887,820,1,12,0 days 13:24:20,0 days 00:00:26.031000,26031
2483,887,20,1,13,0 days 13:24:55,0 days 00:00:24.159000,24159
2484,887,815,1,13,0 days 13:25:16,0 days 00:00:24.596000,24596
2485,887,818,1,14,0 days 13:27:16,0 days 00:00:29.418000,29418
2486,887,813,1,15,0 days 13:29:05,0 days 00:00:25.244000,25244
2487,887,822,1,15,0 days 13:29:14,0 days 00:00:30.231000,30231
2488,887,819,1,15,0 days 13:29:18,0 days 00:00:26.191000,26191
2489,887,13,2,16,0 days 13:32:21,0 days 00:00:24.680000,24680
2490,887,807,2,25,0 days 13:50:08,0 days 00:00:26.256000,26256
2491,887,818,2,25,0 days 13:50:17,0 days 00:00:26.317000,26317
2492,887,821,2,27,0 days 13:53:31,0 days 00:00:26.040000,26040
2493,887,823,2,28,0 days 13:55:33,0 days 00:00:25.814000,25814
2494,887,8,2,29,0 days 13:56:33,0 days 00:00:24.428000,24428
2495,887,821,3,29,0 days 13:57:08,0 days 00:00:31.937000,31937
2496,887,4,2,30,0 days 13:58:10,0 days 00:00:24.789000,24789
2497,887,154,2,30,0 days 13:58:16,0 days 00:00:24.751000,24751
2498,887,17,2,31,0 days 13:59:51,0 days 00:00:24.781000,24781
2499,887,817,2,32,0 days 14:01:28,0 days 00:00:26.229000,26229
2500,887,18,2,32,0 days 14:01:33,0 days 00:00:24.357000,24357
2501,887,820,2,32,0 days 14:02:17,0 days 00:00:25.701000,25701
2502,887,16,2,33,0 days 14:03:04,0 days 00:00:25.158000,25158
2503,887,815,2,33,0 days 14:03:08,0 days 00:00:25.028000,25028
2504,887,814,2,33,0 days 14:03:14,0 days 00:00:25.099000,25099
2505,887,824,2,33,0 days 14:03:42,0 days 00:00:25.927000,25927
2506,887,3,2,34,0 days 14:04:28,0 days 00:00:24.893000,24893
2507,887,819,2,34,0 days 14:05:14,0 days 00:00:26.371000,26371
2508,887,20,2,35,0 days 14:06:01,0 days 00:00:24.092000,24092
2509,887,1,2,36,0 days 14:08:08,0 days 00:00:24.635000,24635
2510,887,13,3,36,0 days 14:08:18,0 days 00:00:24.400000,24400
2511,887,813,2,37,0 days 14:10:02,0 days 00:00:25.275000,25275
2512,887,807,3,37,0 days 14:10:02,0 days 00:00:24.863000,24863
2513,887,822,2,38,0 days 14:11:48,0 days 00:00:31.851000,31851
2514,887,821,4,40,0 days 14:15:23,0 days 00:00:25.087000,25087
2515,887,823,3,40,0 days 14:16:02,0 days 00:00:26.391000,26391
2516,887,4,3,41,0 days 14:16:06,0 days 00:00:25.018000,25018
2517,887,3,3,42,0 days 14:17:48,0 days 00:00:25.436000,25436
2518,887,17,3,42,0 days 14:18:03,0 days 00:00:24.473000,24473
2519,887,154,3,42,0 days 14:18:29,0 days 00:00:25.911000,25911
2520,887,814,3,42,0 days 14:18:34,0 days 00:00:33.401000,33401
2521,887,13,4,42,0 days 14:18:38,0 days 00:00:24.872000,24872
2522,888,814,1,4,0 days 14:10:30,0 days 00:00:20.547000,20547
2523,888,818,1,4,0 days 14:10:37,0 days 00:00:23.147000,23147
2524,888,819,1,4,0 days 14:10:40,0 days 00:00:22.699000,22699
2525,888,817,1,5,0 days 14:12:03,0 days 00:00:19.846000,19846
2526,888,16,1,5,0 days 14:12:09,0 days 00:00:19.910000,19910
2527,888,823,1,5,0 days 14:12:16,0 days 00:00:21.900000,21900
2528,888,824,1,5,0 days 14:12:18,0 days 00:00:20.840000,20840
2529,888,1,1,6,0 days 14:13:34,0 days 00:00:19.487000,19487
2530,888,821,1,6,0 days 14:13:52,0 days 00:00:19.816000,19816
2531,888,20,1,7,0 days 14:15:09,0 days 00:00:18.979000,18979
2532,888,815,1,7,0 days 14:15:22,0 days 00:00:20.432000,20432
2533,888,17,1,8,0 days 14:16:48,0 days 00:02:42.042000,162042
2534,888,8,1,8,0 days 14:16:51,0 days 00:00:19.378000,19378
2535,888,820,1,8,0 days 14:17:26,0 days 00:00:21.021000,21021
2536,888,4,1,12,0 days 14:23:32,0 days 00:00:20.199000,20199
2537,888,154,1,13,0 days 14:25:00,0 days 00:00:20.273000,20273
2538,888,3,1,16,0 days 14:30:21,0 days 00:00:19.690000,19690
2539,888,807,1,17,0 days 14:31:56,0 days 00:00:21.226000,21226
2540,888,817,2,18,0 days 14:33:49,0 days 00:00:19.952000,19952
2541,888,824,2,18,0 days 14:34:30,0 days 00:00:20.371000,20371
2542,888,823,2,19,0 days 14:36:10,0 days 00:00:20.974000,20974
2543,888,820,2,20,0 days 14:37:56,0 days 00:00:19.953000,19953
2544,888,18,1,21,0 days 14:38:27,0 days 00:00:20.812000,20812
2545,888,813,1,21,0 days 14:38:44,0 days 00:00:20.331000,20331
2546,888,1,2,22,0 days 14:40:10,0 days 00:00:19.321000,19321
2547,888,822,1,22,0 days 14:40:31,0 days 00:00:33.796000,33796
2548,888,821,2,22,0 days 14:40:34,0 days 00:00:19.869000,19869
2549,888,20,2,24,0 days 14:43:10,0 days 00:00:20.039000,20039
2550,888,154,2,24,0 days 14:43:13,0 days 00:00:20.007000,20007
2551,888,8,2,24,0 days 14:43:25,0 days 00:00:20.528000,20528
2552,888,4,2,24,0 days 14:43:36,0 days 00:00:19.539000,19539
2553,888,815,2,24,0 days 14:43:57,0 days 00:00:20.433000,20433
2554,888,16,2,24,0 days 14:44:00,0 days 00:00:20.204000,20204
2555,888,814,2,24,0 days 14:44:07,0 days 00:00:21.483000,21483
2556,888,3,2,24,0 days 14:44:07,0 days 00:00:22.207000,22207
2557,888,17,2,23,0 days 14:44:15,0 days 00:00:19.991000,19991
2558,888,819,2,24,0 days 14:44:58,0 days 00:00:21.388000,21388
2559,888,820,3,26,0 days 14:48:52,0 days 00:00:20.272000,20272
2560,888,819,3,34,0 days 15:03:58,0 days 00:00:22.986000,22986
2561,888,807,2,37,0 days 15:08:26,0 days 00:00:20.364000,20364
2562,888,820,4,37,0 days 15:08:55,0 days 00:00:21.433000,21433
2563,888,17,3,38,0 days 15:10:15,0 days 00:00:19.921000,19921
2564,888,823,3,38,0 days 15:10:34,0 days 00:00:20.545000,20545
2565,888,154,3,40,0 days 15:13:03,0 days 00:00:19.591000,19591
2566,888,817,3,40,0 days 15:13:28,0 days 00:00:20.196000,20196
2567,888,20,3,41,0 days 15:14:38,0 days 00:00:19.118000,19118
2568,888,821,3,41,0 days 15:15:07,0 days 00:00:21.160000,21160
2569,888,16,3,43,0 days 15:18:18,0 days 00:00:21.799000,21799
2570,888,1,3,45,0 days 15:21:19,0 days 00:00:19.316000,19316
2571,888,18,2,47,0 days 15:24:27,0 days 00:00:19.692000,19692
2572,888,3,3,48,0 days 15:26:26,0 days 00:00:19.684000,19684
2573,888,8,3,49,0 days 15:27:24,0 days 00:00:19.390000,19390
2574,888,4,3,49,0 days 15:27:29,0 days 00:00:19.476000,19476
2575,888,807,3,49,0 days 15:28:02,0 days 00:00:20.557000,20557
2576,888,813,2,50,0 days 15:29:39,0 days 00:00:36.196000,36196
2577,888,822,2,54,0 days 15:36:20,0 days 00:00:45.695000,45695
2578,890,818,1,8,0 days 14:15:51,0 days 00:00:22.745000,22745
2579,890,823,1,8,0 days 14:15:55,0 days 00:00:23.200000,23200
2580,890,1,1,9,0 days 14:16:48,0 days 00:00:21.840000,21840
2581,890,813,1,9,0 days 14:17:14,0 days 00:00:22.103000,22103
2582,890,814,1,9,0 days 14:17:18,0 days 00:00:22.754000,22754
2583,890,817,1,10,0 days 14:18:44,0 days 00:00:24.033000,24033
2584,890,3,1,10,0 days 14:18:45,0 days 00:00:22.015000,22015
2585,890,822,1,10,0 days 14:18:55,0 days 00:00:22.023000,22023
2586,890,20,1,11,0 days 14:19:47,0 days 00:00:21.343000,21343
2587,890,13,1,11,0 days 14:19:57,0 days 00:00:23.012000,23012
2588,890,807,1,11,0 days 14:20:17,0 days 00:00:22.303000,22303
2589,890,4,1,12,0 days 14:21:21,0 days 00:00:21.599000,21599
2590,890,154,1,13,0 days 14:22:46,0 days 00:00:22.054000,22054
2591,890,8,1,13,0 days 14:22:56,0 days 00:00:22.161000,22161
2592,890,819,1,13,0 days 14:23:32,0 days 00:00:22.465000,22465
2593,890,824,1,20,0 days 14:34:40,0 days 00:00:22.159000,22159
2594,890,820,1,21,0 days 14:36:25,0 days 00:00:22.323000,22323
2595,890,17,1,23,0 days 14:37:39,0 days 00:00:21.762000,21762
2596,890,815,1,23,0 days 14:38:10,0 days 00:00:22.323000,22323
2597,890,821,1,23,0 days 14:38:18,0 days 00:00:22.425000,22425
2598,890,18,1,24,0 days 14:39:26,0 days 00:00:22.107000,22107
2599,890,154,2,25,0 days 14:40:51,0 days 00:00:22.267000,22267
2600,890,814,2,26,0 days 14:43:05,0 days 00:00:22.723000,22723
2601,890,823,2,27,0 days 14:44:59,0 days 00:00:22.831000,22831
2602,890,813,2,28,0 days 14:45:48,0 days 00:00:21.880000,21880
2603,890,3,2,29,0 days 14:47:10,0 days 00:00:22.628000,22628
2604,890,818,2,30,0 days 14:49:06,0 days 00:00:22.282000,22282
2605,890,1,2,31,0 days 14:49:23,0 days 00:00:21.454000,21454
2606,890,13,2,31,0 days 14:50:01,0 days 00:00:21.753000,21753
2607,890,822,2,33,0 days 14:53:46,0 days 00:00:22.612000,22612
2608,890,20,2,34,0 days 14:53:58,0 days 00:00:21.863000,21863
2609,890,4,2,34,0 days 14:54:07,0 days 00:00:22.249000,22249
2610,890,824,2,33,0 days 14:54:39,0 days 00:00:22.221000,22221
2611,890,807,2,35,0 days 14:56:17,0 days 00:00:22.606000,22606
2612,890,820,2,34,0 days 14:56:34,0 days 00:00:22.301000,22301
2613,890,154,3,37,0 days 14:58:34,0 days 00:00:16.453000,16453
2614,890,18,2,37,0 days 14:58:44,0 days 00:00:22.496000,22496
2615,890,815,2,38,0 days 15:00:37,0 days 00:00:22.722000,22722
2616,890,817,2,38,0 days 15:01:00,0 days 00:00:21.996000,21996
2617,890,819,2,38,0 days 15:01:50,0 days 00:00:22.450000,22450
2618,890,807,3,40,0 days 15:04:00,0 days 00:00:16.512000,16512
2619,890,8,2,42,0 days 15:05:48,0 days 00:00:21.643000,21643
2620,890,17,2,43,0 days 15:07:06,0 days 00:00:22.349000,22349
2621,890,823,3,44,0 days 15:10:43,0 days 00:00:22.384000,22384
2622,890,154,4,47,0 days 15:13:17,0 days 00:00:22.451000,22451
2623,890,824,3,46,0 days 15:14:34,0 days 00:00:23.030000,23030
2624,890,4,3,48,0 days 15:14:42,0 days 00:00:21.753000,21753
2625,890,13,3,48,0 days 15:15:06,0 days 00:00:21.612000,21612
2626,890,3,3,48,0 days 15:15:07,0 days 00:00:21.854000,21854
2627,890,814,3,48,0 days 15:15:49,0 days 00:00:23.027000,23027
2628,890,1,3,50,0 days 15:17:08,0 days 00:00:22.136000,22136
2629,890,818,3,50,0 days 15:18:45,0 days 00:00:23.756000,23756
2630,890,813,3,51,0 days 15:19:53,0 days 00:00:24.796000,24796
2631,890,820,3,50,0 days 15:21:06,0 days 00:00:23.257000,23257
2632,890,20,3,55,0 days 15:24:30,0 days 00:00:21.666000,21666
2633,890,17,3,59,0 days 15:30:24,0 days 00:00:22.022000,22022
2634,891,807,1,9,0 days 14:21:40,0 days 00:00:24.219000,24219
2635,891,13,1,9,0 days 14:21:42,0 days 00:00:22.872000,22872
2636,891,814,1,10,0 days 14:23:35,0 days 00:00:23.475000,23475
2637,891,818,1,10,0 days 14:23:44,0 days 00:00:24.070000,24070
2638,891,1,1,11,0 days 14:25:16,0 days 00:00:23.397000,23397
2639,891,16,1,11,0 days 14:25:37,0 days 00:00:23.327000,23327
2640,891,813,1,11,0 days 14:25:40,0 days 00:00:27.059000,27059
2641,891,3,1,12,0 days 14:27:19,0 days 00:00:22.893000,22893
2642,891,4,1,13,0 days 14:29:10,0 days 00:00:22.631000,22631
2643,891,17,1,13,0 days 14:29:16,0 days 00:00:23.004000,23004
2644,891,815,1,13,0 days 14:29:25,0 days 00:00:17.378000,17378
2645,891,20,1,14,0 days 14:30:58,0 days 00:00:22.685000,22685
2646,891,8,1,14,0 days 14:31:18,0 days 00:00:23.744000,23744
2647,891,822,1,14,0 days 14:31:44,0 days 00:00:23.411000,23411
2648,891,824,1,14,0 days 14:32:07,0 days 00:00:24.083000,24083
2649,891,823,1,15,0 days 14:33:51,0 days 00:00:24.968000,24968
2650,891,820,1,15,0 days 14:34:15,0 days 00:00:24.013000,24013
2651,891,817,1,16,0 days 14:35:26,0 days 00:00:23.144000,23144
2652,891,18,1,17,0 days 14:37:03,0 days 00:00:22.465000,22465
2653,891,815,2,18,0 days 14:39:24,0 days 00:00:22.597000,22597
2654,891,821,1,19,0 days 14:41:20,0 days 00:00:22.761000,22761
2655,891,154,1,22,0 days 14:46:53,0 days 00:00:23.445000,23445
2656,891,807,2,24,0 days 14:50:59,0 days 00:00:23.334000,23334
2657,891,818,2,24,0 days 14:51:01,0 days 00:00:24.539000,24539
2658,891,3,2,25,0 days 14:52:20,0 days 00:00:23.723000,23723
2659,891,814,2,25,0 days 14:52:51,0 days 00:00:23.540000,23540
2660,891,1,2,26,0 days 14:54:11,0 days 00:00:22.682000,22682
2661,891,13,2,26,0 days 14:54:35,0 days 00:00:22.634000,22634
2662,891,16,2,26,0 days 14:54:42,0 days 00:00:23.655000,23655
2663,891,813,2,27,0 days 14:57:12,0 days 00:00:35.228000,35228
2664,891,4,2,28,0 days 14:57:52,0 days 00:00:22.444000,22444
2665,891,821,2,28,0 days 14:58:53,0 days 00:00:22.712000,22712
2666,891,822,2,28,0 days 14:59:02,0 days 00:00:23.540000,23540
2667,891,824,2,28,0 days 14:59:47,0 days 00:00:23.961000,23961
2668,891,17,2,29,0 days 15:00:00,0 days 00:00:23.477000,23477
2669,891,823,2,29,0 days 15:01:18,0 days 00:00:23.998000,23998
2670,891,20,2,30,0 days 15:01:29,0 days 00:00:22.884000,22884
2671,891,820,2,29,0 days 15:02:06,0 days 00:00:23.916000,23916
2672,891,817,2,33,0 days 15:08:12,0 days 00:00:22.871000,22871
2673,891,820,3,32,0 days 15:08:14,0 days 00:00:17.427000,17427
2674,891,18,2,34,0 days 15:09:32,0 days 00:00:23.317000,23317
2675,891,813,3,38,0 days 15:18:29,0 days 00:00:30.894000,30894
2676,891,821,3,41,0 days 15:23:35,0 days 00:00:17.433000,17433
2677,892,8,1,1,0 days 14:05:19,0 days 00:00:30.975000,30975
2678,892,1,1,13,0 days 14:23:23,0 days 00:00:24.460000,24460
2679,892,819,1,17,0 days 14:29:42,0 days 00:00:25.569000,25569
2680,892,823,1,18,0 days 14:31:18,0 days 00:00:26.302000,26302
2681,892,154,1,20,0 days 14:33:49,0 days 00:00:27.040000,27040
2682,892,18,1,21,0 days 14:35:17,0 days 00:00:24.450000,24450
2683,892,817,1,22,0 days 14:36:44,0 days 00:00:24.319000,24319
2684,892,815,1,22,0 days 14:36:45,0 days 00:00:25.933000,25933
2685,892,824,1,22,0 days 14:37:35,0 days 00:00:25.541000,25541
2686,892,20,1,23,0 days 14:37:56,0 days 00:00:24.305000,24305
2687,892,17,1,23,0 days 14:38:07,0 days 00:00:24.205000,24205
2688,892,820,1,23,0 days 14:39:08,0 days 00:00:26.146000,26146
2689,892,13,1,24,0 days 14:39:35,0 days 00:00:24.692000,24692
2690,892,807,1,24,0 days 14:39:37,0 days 00:00:25.633000,25633
2691,892,16,1,24,0 days 14:39:52,0 days 00:00:26.873000,26873
2692,892,813,1,24,0 days 14:39:58,0 days 00:00:25.397000,25397
2693,892,822,1,25,0 days 14:41:33,0 days 00:00:24.665000,24665
2694,892,3,1,26,0 days 14:42:35,0 days 00:00:24.079000,24079
2695,892,4,1,27,0 days 14:43:56,0 days 00:00:24.208000,24208
2696,892,821,1,27,0 days 14:44:20,0 days 00:00:24.668000,24668
2697,892,8,2,30,0 days 14:48:51,0 days 00:00:24.764000,24764
2698,892,1,2,38,0 days 15:00:35,0 days 00:00:24.315000,24315
2699,892,819,2,38,0 days 15:01:38,0 days 00:00:26.363000,26363
2700,892,823,2,39,0 days 15:03:12,0 days 00:00:33.200000,33200
2701,893,4,2,25,0 days 20:52:09,0 days 00:00:29.176000,29176
2702,893,154,2,25,0 days 20:52:13,0 days 00:00:30.293000,30293
2703,893,13,2,25,0 days 20:52:21,0 days 00:00:29.136000,29136
2704,893,18,2,25,0 days 20:52:22,0 days 00:00:30.085000,30085
2705,893,8,2,25,0 days 20:52:24,0 days 00:00:33.013000,33013
