,raceId,driverId,constructorId,grid,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
11252,473,177,3,3,4,3.0,62,0 days 01:59:53.019000,7193019.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11253,473,206,3,12,5,2.0,62,0 days 02:00:04.800000,7204800.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11254,473,172,27,13,6,1.0,61,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11255,473,200,37,18,7,0.0,61,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11256,473,176,21,19,8,0.0,61,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11257,473,205,25,20,9,0.0,60,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11258,473,163,4,15,10,0.0,59,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
11259,473,192,56,26,11,0.0,59,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
11260,473,117,4,1,12,0.0,54,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,211.74099999999999,62
11261,473,95,32,7,13,0.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11262,473,182,1,10,14,0.0,40,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11263,473,105,25,16,15,0.0,40,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11264,473,152,51,6,16,0.0,30,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11265,473,173,32,8,17,0.0,17,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
11266,473,194,54,25,18,0.0,13,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11267,473,195,57,11,19,0.0,6,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11268,473,119,34,14,20,0.0,6,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11269,473,110,51,2,21,0.0,2,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.07804761904762,7
11270,473,197,45,22,22,0.0,2,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,80
11271,473,181,54,5,23,0.0,1,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11272,473,196,37,21,24,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11273,473,184,21,24,25,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11274,473,204,45,23,26,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,192.83868333333325,31
11275,473,208,37,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11276,473,137,34,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11277,473,136,55,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11278,474,137,34,4,1,9.0,70,0 days 01:46:39.577000,6399577.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11279,474,119,34,8,2,6.0,70,0 days 01:46:53.376000,6413376.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11280,474,187,1,6,3,4.0,70,0 days 01:47:41.413000,6461413.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11281,474,173,32,10,4,3.0,69,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11282,474,176,21,16,5,2.0,69,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11283,474,110,51,9,6,1.0,68,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.62599999999998,60
11284,474,206,3,13,7,0.0,68,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.62599999999998,60
11285,474,184,21,17,8,0.0,68,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11286,474,202,6,1,9,0.0,67,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
11287,474,158,27,12,10,0.0,66,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.62599999999998,60
11288,474,200,37,22,11,0.0,66,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,192.34253999999999,14
11289,474,205,25,26,12,0.0,59,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,211.74099999999999,62
11290,474,177,3,7,13,0.0,52,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
11291,474,196,37,21,14,0.0,47,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11292,474,105,25,15,15,0.0,41,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11293,474,117,4,3,16,0.0,30,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11294,474,163,4,2,17,0.0,28,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11295,474,194,54,24,18,0.0,20,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11296,474,182,1,11,19,0.0,17,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.61754545454548,8
11297,474,172,27,19,20,0.0,8,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,69
11298,474,195,57,20,21,0.0,7,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.61754545454548,8
11299,474,152,51,5,22,0.0,2,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11300,474,95,32,14,23,0.0,2,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11301,474,197,45,18,24,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,192.86299999999997,54
11302,474,204,45,23,25,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,104
11303,474,209,55,25,26,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11304,474,181,54,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11305,474,208,37,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11306,474,192,56,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11307,475,202,6,4,1,9.0,72,0 days 01:38:03.254000,5883254.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11308,475,137,34,3,2,6.0,72,0 days 01:38:24.903000,5904903.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11309,475,177,3,7,3,4.0,72,0 days 01:38:25.619000,5905619.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11310,475,182,1,5,4,3.0,72,0 days 01:39:26.983000,5966983.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11311,475,206,3,12,5,2.0,71,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11312,475,184,21,16,6,1.0,71,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11313,475,105,25,14,7,0.0,71,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11314,475,175,6,6,8,0.0,71,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11315,475,187,1,11,9,0.0,71,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11316,475,176,21,17,10,0.0,71,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11317,475,152,51,8,11,0.0,70,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11318,475,181,54,18,12,0.0,70,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11319,475,194,54,25,13,0.0,70,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11320,475,197,45,23,14,0.0,69,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
11321,475,119,34,10,15,0.0,69,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
11322,475,200,37,24,16,0.0,60,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11323,475,136,55,26,17,0.0,41,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11324,475,173,32,15,18,0.0,40,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,214.11900000000003,64
11325,475,110,51,9,19,0.0,35,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.81522222222225,10
11326,475,117,4,2,20,0.0,33,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11327,475,163,4,1,21,0.0,21,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11328,475,205,25,20,22,0.0,21,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,189.10762500000004,37
11329,475,196,37,22,23,0.0,21,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11330,475,192,56,19,24,0.0,18,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,69
11331,475,118,53,13,25,0.0,15,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.4022857142857,44
11332,475,172,27,21,26,0.0,4,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,214.11900000000003,64
11333,475,195,57,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11334,475,170,53,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11335,475,158,27,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11336,475,90,32,0,30,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11337,475,208,37,0,31,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,97
11338,476,182,1,5,1,9.0,76,0 days 01:35:33.812000,5733812.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11339,476,202,6,4,2,6.0,76,0 days 01:35:59.538000,5759538.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11340,476,175,6,13,3,4.0,76,0 days 01:36:12.248000,5772248.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11341,476,173,32,7,4,3.0,76,0 days 01:36:15.054000,5775054.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11342,476,206,3,10,5,2.0,76,0 days 01:36:15.242000,5775242.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11343,476,117,4,8,6,1.0,76,0 days 01:36:15.448000,5775448.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11344,476,152,51,14,7,0.0,75,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11345,476,205,25,17,8,0.0,75,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11346,476,184,21,26,9,0.0,74,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11347,476,200,37,25,10,0.0,73,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
11348,476,110,51,11,11,0.0,66,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.81522222222225,10
11349,476,158,27,24,12,0.0,60,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11350,476,176,21,22,13,0.0,59,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11351,476,177,3,1,14,0.0,50,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,69
11352,476,105,25,9,15,0.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11353,476,172,27,20,16,0.0,41,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
11354,476,118,53,16,17,0.0,40,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,86
11355,476,95,32,23,18,0.0,29,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,100
11356,476,137,34,3,19,0.0,9,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,69
11357,476,195,57,19,20,0.0,3,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11358,476,197,45,18,21,0.0,2,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11359,476,192,56,21,22,0.0,2,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11360,476,187,1,12,23,0.0,2,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11361,476,119,34,2,24,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11362,476,163,4,6,25,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11363,476,170,53,15,26,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11364,476,181,54,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11365,476,136,55,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11366,476,194,54,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11367,476,196,37,0,30,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11368,477,163,4,1,1,9.0,54,0 days 01:33:33.217000,5613217.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11369,477,117,4,2,2,6.0,54,0 days 01:33:50.525000,5630525.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11370,477,202,6,3,3,4.0,54,0 days 01:34:15.345000,5655345.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11371,477,175,6,5,4,3.0,54,0 days 01:34:49.458000,5689458.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11372,477,177,3,10,5,2.0,54,0 days 01:35:04.211000,5704211.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11373,477,105,25,15,6,1.0,54,0 days 01:35:05.556000,5705556.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11374,477,206,3,11,7,0.0,53,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11375,477,182,1,9,8,0.0,53,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11376,477,152,51,8,9,0.0,53,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11377,477,205,25,23,10,0.0,53,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11378,477,181,54,18,11,0.0,52,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11379,477,209,32,24,12,0.0,52,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11380,477,176,21,20,13,0.0,52,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11381,477,172,27,16,14,0.0,51,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
11382,477,118,53,14,15,0.0,50,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,192.34253999999999,14
11383,477,158,27,19,16,0.0,49,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.04099999999997,15
11384,477,110,51,7,17,0.0,25,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11385,477,137,34,6,18,0.0,23,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11386,477,173,32,13,19,0.0,17,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,69
11387,477,187,1,12,20,0.0,13,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.81522222222225,10
11388,477,200,37,26,21,0.0,10,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11389,477,184,21,25,22,0.0,10,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11390,477,119,34,4,23,0.0,8,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11391,477,194,54,22,24,0.0,2,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11392,477,197,45,17,25,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,86
11393,477,170,53,21,26,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.81522222222225,10
11394,477,136,55,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11395,477,195,57,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11396,477,196,37,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11397,478,175,6,5,1,9.0,45,0 days 01:27:25.178000,5245178.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11398,478,163,4,3,2,6.0,45,0 days 01:27:41.557000,5261557.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11399,478,177,3,9,3,4.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11400,478,105,25,7,4,3.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11401,478,152,51,11,5,2.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11402,478,176,21,26,6,1.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11403,478,205,25,17,7,0.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11404,478,195,57,21,8,0.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11405,478,95,32,18,9,0.0,43,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11406,478,118,53,14,10,0.0,43,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11407,478,192,56,25,11,0.0,43,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11408,478,187,1,10,12,0.0,36,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.4498928571429,22
11409,478,172,27,15,13,0.0,36,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,214.11900000000003,64
11410,478,206,3,19,14,0.0,25,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11411,478,196,37,24,15,0.0,22,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,210.65453846153846,27
11412,478,173,32,13,16,0.0,21,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,214.11900000000003,64
11413,478,137,34,4,17,0.0,18,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11414,478,194,54,22,18,0.0,17,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11415,478,117,4,2,19,0.0,14,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,98
11416,478,119,34,6,20,0.0,13,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11417,478,110,51,8,21,0.0,9,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,195.0553804347826,6
11418,478,158,27,12,22,0.0,8,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,69
11419,478,184,21,23,23,0.0,6,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,69
11420,478,197,45,20,24,0.0,3,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.033,38
11421,478,181,54,16,25,0.0,3,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.61754545454548,8
11422,478,202,6,1,26,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.00087162162166,3
11423,478,210,55,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11424,478,211,37,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11425,478,170,53,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11426,479,173,32,7,1,9.0,53,0 days 01:25:02.212000,5102212.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11427,479,177,3,6,2,6.0,53,0 days 01:25:02.262000,5102262.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11428,479,172,27,14,3,4.0,52,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11429,479,175,6,4,4,3.0,52,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11430,479,182,1,10,5,2.0,52,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11431,479,184,21,23,6,1.0,52,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11432,479,192,56,20,7,0.0,51,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11433,479,117,4,3,8,0.0,48,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,98
11434,479,187,1,18,9,0.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11435,479,205,25,19,10,0.0,32,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11436,479,137,34,1,11,0.0,31,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.81522222222225,10
11437,479,210,55,26,12,0.0,28,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11438,479,176,21,21,13,0.0,28,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11439,479,119,34,2,14,0.0,27,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11440,479,158,27,22,15,0.0,22,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11441,479,95,32,12,16,0.0,17,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11442,479,163,4,5,17,0.0,16,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,98
11443,479,181,54,25,18,0.0,15,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11444,479,118,53,15,19,0.0,7,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.4498928571429,22
11445,479,170,53,17,20,0.0,7,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,199.07804761904762,7
11446,479,195,57,16,21,0.0,6,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11447,479,105,25,8,22,0.0,1,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11448,479,211,37,24,23,0.0,1,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.033,38
11449,479,206,3,9,24,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11450,479,110,51,11,25,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11451,479,152,51,13,26,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,188.29933540372681,4
11452,479,196,37,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11453,479,197,45,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11454,479,194,54,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11455,480,177,3,8,1,9.0,80,0 days 01:32:41.087000,5561087.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11456,480,117,4,1,2,6.0,80,0 days 01:32:45.529000,5565529.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11457,480,182,1,4,3,4.0,80,0 days 01:33:41.430000,5621430.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11458,480,137,34,6,4,3.0,79,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11459,480,119,34,3,5,2.0,79,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11460,480,173,32,15,6,1.0,79,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11461,480,105,25,12,7,0.0,79,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11462,480,95,32,26,8,0.0,79,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11463,480,206,3,7,9,0.0,79,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.77938275084574,11
11464,480,110,51,5,10,0.0,78,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11465,480,205,25,18,11,0.0,78,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11466,480,152,51,9,12,0.0,78,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,198.85497263681592,12
11467,480,187,1,11,13,0.0,77,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,197.40500862068973,13
11468,480,194,54,25,14,0.0,76,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,192.34253999999999,14
11469,480,176,21,14,15,0.0,76,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,192.34253999999999,14
11470,480,163,4,2,16,0.0,75,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,98
11471,480,158,27,16,17,0.0,70,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,214.11900000000003,64
11472,480,181,54,20,18,0.0,55,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,83
11473,480,197,45,17,19,0.0,44,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11474,480,172,27,13,20,0.0,33,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,214.11900000000003,64
11475,480,170,53,23,21,0.0,31,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11476,480,196,37,24,22,0.0,31,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.96314285714288,47
11477,480,211,37,22,23,0.0,25,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,191.2521785714286,20
11478,480,118,53,21,24,0.0,24,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11479,480,195,57,19,25,0.0,4,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,202.02059999999994,5
11480,480,175,6,10,26,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,82
11481,480,192,56,0,27,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11482,480,210,55,0,28,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11483,480,184,21,0,29,0.0,0,0 days 00:00:00,,0.0,0.0,0 days 00:00:00,203.08333222314735,81
11484,481,163,4,6,1,9.0,52,0 days 01:22:25.734000,4945734.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11485,481,175,6,3,2,6.0,52,0 days 01:22:39.798000,4959798.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
11486,481,207,6,1,3,4.0,52,0 days 01:23:14.186000,4994186.0,0.0,0.0,0 days 00:00:00,206.23396033755265,1
